"County","ARIMA","HW","Time_Period"
"Essex",5.80175345288922e-07,4.14171221363712,21
"Essex",5.45781909990073e-07,0.728543139250904,22
"Essex",5.45581202326831e-07,1.34257195275907,23
"Essex",5.64949593499271e-07,0.512984935225238,24
"Essex",5.48864412372567e-07,-2.00689308099596,25
"Essex",5.50005039765376e-07,-0.605211932874455,26
"Essex",5.59387952042077e-07,-0.062822325686573,27
"Essex",5.50332454289334e-07,-0.0578594718577412,28
"Essex",5.52784079374594e-07,0.640451347595885,29
"Essex",5.560482896404e-07,-1.18223562893207,30
"Essex",5.51829896704905e-07,-0.410930626365076,31
"Essex",5.53363158408351e-07,-0.28842563417022,32
"Essex",5.54661494289045e-07,-0.474461879274804,33
"Essex",5.52553862726705e-07,-0.123300409554588,34
"Essex",5.53623481236519e-07,0.0792413319091312,35
"Essex",5.53971258718587e-07,0.188335547439736,36
"Essex",5.53034790305763e-07,0.238766354761215,37
"Essex",5.53620491728771e-07,0.259686478378287,38
"Essex",5.53692126140789e-07,0.266091017550357,39
"Essex",5.53264855450048e-07,0.26491283575452,40
"Essex",5.53594587449948e-07,0.26143338312509,41
"Essex",5.5356810224098e-07,0.258590893687699,42
"Essex",5.53391870742825e-07,0.255413553738703,43
"Essex",5.53559442122829e-07,0.250672759234631,44
"Essex",5.53523155039444e-07,0.233970099664332,45
"Essex",5.53451241390866e-07,0.200128342470194,46
"Essex",5.53536070393899e-07,0.160265820702756,47
"Essex",5.53506241046786e-07,0.120948929294314,48
"Essex",5.53480452243237e-07,0.0864055017942714,49
"Essex",5.53520875029184e-07,0.0611768867243291,50
"Essex",5.53501803693639e-07,0.045947260681074,51
"Essex",5.53493502669874e-07,0.0415350465294974,52
"Essex",5.53512405693598e-07,0.0388639055317743,53
"Essex",5.53501068645605e-07,0.0349938074948294,54
"Essex",5.53499348962876e-07,0.0327639974817603,55
"Essex",5.53507749746295e-07,0.0328790510838885,56
"Essex",5.53501548006403e-07,0.38441315529878,57
"Essex",5.53501768783109e-07,-0.216524496671592,58
"Essex",5.535053786822e-07,0.0894030679858284,59
"Essex",5.53502113089459e-07,-0.0339239524932253,60
"Essex",5.53502735277141e-07,-0.0108517430783791,61
"Franklin",0.426045015904913,0.0647212693530468,1
"Franklin",0.737846915664326,-0.00869733279139639,2
"Franklin",0.999600570150321,-0.0416306571769223,3
"Franklin",1.18983641081576,-0.0361702601378193,4
"Franklin",1.40304290123366,0.237065522869863,5
"Franklin",1.46672530054876,0.510059264352764,6
"Franklin",1.61796537350146,0.261608329367051,7
"Franklin",1.6363540216555,-0.686424406475186,8
"Franklin",1.69718334037416,-0.10538927907934,9
"Franklin",1.74027701079697,0.301716833887229,10
"Franklin",1.83004332615157,1.40155003576494,11
"Franklin",1.85628594579847,2.11214582177916,12
"Franklin",1.98400210213364,0.934294808823771,13
"Franklin",2.15698587865733,1.4860558559067,14
"Franklin",2.64221527936246,3.11525160621253,15
"Franklin",3.12296661580624,4.93676241572162,16
"Franklin",2.76534907631577,6.62637564652524,17
"Franklin",3.03293970401564,10.7468839880724,18
"Franklin",2.61963187530108,10.5530533637958,19
"Franklin",2.93724136629114,14.6533532898237,20
"Franklin",2.94056892610082,10.1531341038272,21
"Franklin",3.4661187199759,6.71475516881627,22
"Franklin",2.68310986892847,2.11672007490341,23
"Franklin",2.10871392082767,1.10108744079841,24
"Franklin",2.05764611773935,0.556783593655382,25
"Franklin",2.37246879696317,4.02841650240634,26
"Franklin",2.32091657487818,-0.330419176972456,27
"Franklin",2.00737295894328,-1.14351600567324,28
"Franklin",2.2172094320668,-1.04060049010952,29
"Franklin",2.42685045020937,0.893865717915155,30
"Franklin",1.95611358022999,-1.04752882125662,31
"Franklin",1.95628869346611,0.256097117825231,32
"Franklin",1.95647559087288,0.610397271146845,33
"Franklin",1.90424327853248,0.587818648281328,34
"Franklin",1.90435935294348,1.36859192592018,35
"Franklin",1.90442247643588,1.72470723087309,36
"Franklin",1.90449465462376,1.86301628470763,37
"Franklin",1.904532407531,1.91881128671062,38
"Franklin",1.90457734923121,1.94679122307077,39
"Franklin",1.90459985826558,1.96007961274073,40
"Franklin",1.90462788070007,1.95553812629984,41
"Franklin",1.90464125242991,1.92790885428632,42
"Franklin",1.90465875148696,1.85622276285149,43
"Franklin",1.90466666136166,1.7228542604856,44
"Franklin",1.90467760636516,1.53608886930712,45
"Franklin",1.90468226183917,1.31694675437274,46
"Franklin",1.90468911908639,1.10879549889798,47
"Franklin",1.90469184268358,0.952327405288505,48
"Franklin",1.90469614652483,0.854989603887357,49
"Franklin",1.90469772834451,0.803882570496804,50
"Franklin",1.90470043463485,0.776751641042428,51
"Franklin",1.90470134514373,0.803388570264312,52
"Franklin",1.92700121198667,0.867568533077115,53
"Franklin",1.94332068468494,0.794149930932671,54
"Franklin",1.95702131192596,0.761216606547145,55
"Franklin",1.96697808476952,0.766677003586248,56
"Franklin",1.97813747588717,1.03991278659393,57
"Franklin",1.98147061817805,1.31290652807683,58
"Franklin",1.98938658822542,1.06445559309112,59
"Franklin",1.99034909133996,0.116422857248882,60
"Franklin",1.99353302460908,0.697457984644727,61
"Fulton",5.68170327691155e-19,-0.0294445783473365,1
"Fulton",5.68170327691155e-19,-0.0446338278036614,2
"Fulton",5.68170327691155e-19,-0.0454217464291681,3
"Fulton",5.68170327691155e-19,0.0332976476934763,4
"Fulton",5.68170327691155e-19,-0.0844973655745863,5
"Fulton",5.68170327691155e-19,0.0462431638336163,6
"Fulton",5.68170327691155e-19,-0.076199358838691,7
"Fulton",5.68170327691155e-19,0.226231412937105,8
"Fulton",5.68170327691155e-19,0.0940215832937774,9
"Fulton",5.68170327691155e-19,0.388415374398915,10
"Fulton",5.68170327691155e-19,1.89973464195737,11
"Fulton",5.68170327691155e-19,-0.202530815459041,12
"Fulton",5.68170327691155e-19,0.427294888755566,13
"Fulton",5.68170327691155e-19,0.931597298027723,14
"Fulton",5.68170327691155e-19,3.28307354402491,15
"Fulton",5.68170327691155e-19,3.50814608888777,16
"Fulton",5.68170327691155e-19,2.40570516135759,17
"Fulton",5.68170327691155e-19,1.36709996312299,18
"Fulton",5.68170327691155e-19,4.1778123372516,19
"Fulton",5.68170327691155e-19,5.01367063959519,20
"Fulton",5.68170327691155e-19,2.6794452849118,21
"Fulton",5.68170327691155e-19,2.00105598248668,22
"Fulton",5.68170327691155e-19,1.22877850245231,23
"Fulton",5.68170327691155e-19,2.50616555834321,24
"Fulton",5.68170327691155e-19,3.45877897130053,25
"Fulton",5.68170327691155e-19,1.92430697699182,26
"Fulton",5.68170327691155e-19,0.783298965730802,27
"Fulton",5.68170327691155e-19,-0.866662315960001,28
"Fulton",5.68170327691155e-19,-0.254335453331297,29
"Fulton",5.68170327691155e-19,-0.0203314076880292,30
"Fulton",5.68170327691155e-19,0.48705295661106,31
"Fulton",5.68170327691155e-19,0.377270702710012,32
"Fulton",5.68170327691155e-19,0.612263655525448,33
"Fulton",5.68170327691155e-19,0.693718687329526,34
"Fulton",5.68170327691155e-19,0.854246383340916,35
"Fulton",5.68170327691155e-19,0.908495847316655,36
"Fulton",5.68170327691155e-19,0.936922558492097,37
"Fulton",5.68170327691155e-19,0.959212012765175,38
"Fulton",5.68170327691155e-19,0.975126035939183,39
"Fulton",5.68170327691155e-19,0.982899120177877,40
"Fulton",5.68170327691155e-19,0.981587436579052,41
"Fulton",5.68170327691155e-19,0.960804021671833,42
"Fulton",5.68170327691155e-19,0.924755658863103,43
"Fulton",5.68170327691155e-19,0.901822740917989,44
"Fulton",5.68170327691155e-19,0.867674959137208,45
"Fulton",5.68170327691155e-19,0.800921773892712,46
"Fulton",5.68170327691155e-19,0.73666090440312,47
"Fulton",5.68170327691155e-19,0.686774101547688,48
"Fulton",5.68170327691155e-19,0.649874654601522,49
"Fulton",5.68170327691155e-19,0.624061960514996,50
"Fulton",5.68170327691155e-19,0.583326992655667,51
"Fulton",5.68170327691155e-19,0.568760391431503,52
"Fulton",5.68170327691155e-19,0.541011325349411,53
"Fulton",5.68170327691155e-19,0.525822075893086,54
"Fulton",5.68170327691155e-19,0.525034157267579,55
"Fulton",5.68170327691155e-19,0.603753551390224,56
"Fulton",5.68170327691155e-19,0.485958538122161,57
"Fulton",5.68170327691155e-19,0.616699067530364,58
"Fulton",5.68170327691155e-19,0.494256544858057,59
"Fulton",5.68170327691155e-19,0.796687316633852,60
"Fulton",5.68170327691155e-19,0.664477486990525,61
"Genesee",-0.0254842799673937,0.039956015341271,1
"Genesee",-0.0541283807714555,0.0606812614517729,2
"Genesee",-0.0522768217468114,0.0717911229468902,3
"Genesee",-0.0377908563894055,0.092516369057392,4
"Genesee",-0.0350168344032703,0.122856999783278,5
"Genesee",-0.0431804224465924,0.153197630509165,6
"Genesee",-0.0490312046558733,0.183538261235051,7
"Genesee",-0.0482236362731102,0.213878891960938,8
"Genesee",-0.0462574240557327,0.244219522686824,9
"Genesee",-0.0474228907677731,0.274560153412711,10
"Genesee",-0.0503302760340614,0.304900784138597,11
"Genesee",-0.0521945330760847,0.335241414864484,12
"Genesee",-0.0527560714547909,0.36558204559037,13
"Genesee",-0.0534056183154638,0.395922676316256,14
"Genesee",-0.0547808902404953,0.426263307042143,15
"Genesee",-0.0563698716636062,1.45660393776803,16
"Genesee",-0.0576489097455328,5.48694456849392,17
"Genesee",-0.0587027795038795,3.5172851992198,18
"Genesee",-0.0598409386765255,7.54762582994569,19
"Genesee",-0.0611293410201987,11.5779664606716,20
"Genesee",-0.0624267830524592,17.6083070913975,21
"Genesee",-0.0636474177648541,18.6386477221233,22
"Genesee",-0.0648356549416276,15.6689883528492,23
"Genesee",-0.066053183301564,7.69932898357512,24
"Genesee",-0.0672984921517212,3.72966961430101,25
"Genesee",-0.0685381696846915,1.55808716810382,26
"Genesee",-0.0697610228957349,0.626889337291241,27
"Genesee",-0.0709808351232795,0.868768429555589,28
"Genesee",-0.0722085197848119,1.37026290643532,29
"Genesee",-0.0734406516948223,1.86214199869967,30
"Genesee",-0.0746701859455544,2.20017493711786,31
"Genesee",-0.0758964177876306,2.41320787553606,32
"Genesee",-0.0771228478577789,2.50124081395425,33
"Genesee",-0.0783511087180703,2.56042759852629,34
"Genesee",-0.0795799213809913,2.6388451523291,35
"Genesee",-0.0808079567004322,2.69803193690114,36
"Genesee",-0.0820354188668342,2.72837256762703,37
"Genesee",-0.0832630894065911,2.7683285829683,38
"Genesee",-0.0844911401623363,2.80828459830957,39
"Genesee",-0.0857192164242612,2.83862522903546,40
"Genesee",-0.0869470992564615,2.86896585976134,41
"Genesee",-0.0881748990390886,2.88969110587185,42
"Genesee",-0.0894027720635173,2.88157019813619,43
"Genesee",-0.0906307156394907,2.85421852116977,44
"Genesee",-0.0918586455249115,2.78840530574181,45
"Genesee",-0.093086532902484,2.64566901339078,46
"Genesee",-0.0943144123104698,2.40677887488589,47
"Genesee",-0.0955423115059035,2.10058104407332,48
"Genesee",-0.0967702220532681,1.81361398249151,49
"Genesee",-0.0979981261337707,1.63241615167894,50
"Genesee",-0.0992260218434703,1.56660293625098,51
"Genesee",-0.100453917992984,1.57771279774609,52
"Genesee",-0.10168181876061,1.61766881308737,53
"Genesee",-0.102909720952223,1.63839405919787,54
"Genesee",-0.104137621194531,1.64950392069298,55
"Genesee",-0.105365519978121,1.67022916680349,56
"Genesee",-0.106593419276535,1.70056979752937,57
"Genesee",-0.107821319537061,1.73091042825526,58
"Genesee",-0.109049219868763,1.76125105898115,59
"Genesee",-0.110277119713386,1.79159168970703,60
"Genesee",-0.111505019345178,1.82193232043292,61
"Greene",4.71893189300537e-10,-0.00610921798398556,1
"Greene",0.0898836226296515,-0.0177145020536254,2
"Greene",4.71893191189565e-10,-0.0389351707386499,3
"Greene",4.71893191189565e-10,-0.0601558394236745,4
"Greene",4.71893191189565e-10,-0.0717611234933144,5
"Greene",4.71893191189565e-10,-0.0737510229475697,6
"Greene",4.71893191189566e-10,-0.075740922401825,7
"Greene",4.71893191189564e-10,-0.0777308218560803,8
"Greene",0.0898836226296515,-0.0797207213103356,9
"Greene",0.0898836226296515,0.918289379235409,10
"Greene",0.808952599891718,0.916299479781154,11
"Greene",0.898836222049476,2.9143095803269,12
"Greene",0.808952599891718,0.912319680872643,13
"Greene",2.60662504304688,2.91032978141839,14
"Greene",2.15720693225809,3.90833988196413,15
"Greene",1.7077888214693,1.90634998250988,16
"Greene",1.43813795499603,0.904360083055622,17
"Greene",1.61790519931154,-0.0976298163986333,18
"Greene",1.79767244362706,0.900380284147111,19
"Greene",1.52802157715379,0.898390384692856,20
"Greene",1.25837071068051,-0.103599514761399,21
"Greene",0.449418111260685,-0.105589414215655,22
"Greene",0.359534489102927,1.89242068633009,23
"Greene",0.71906897773396,-0.109569213124165,24
"Greene",0.629185355576202,0.88844088742158,25
"Greene",0.269650866945169,-0.882779781263445,26
"Greene",0.71906897773396,-0.855923526871546,27
"Greene",4.71893746301077e-10,-0.829067272479648,28
"Greene",4.71893746301081e-10,-0.638749479626211,29
"Greene",0.269650866945169,-0.352277840618928,30
"Greene",0.269650866945169,-0.161960047765491,31
"Greene",0.17976724478741,-0.0197191779889768,32
"Greene",0.449418111260685,0.074444768710614,33
"Greene",4.71893746301077e-10,0.130147176948666,34
"Greene",4.71893746301077e-10,0.185849585186719,35
"Greene",4.71893746301077e-10,0.251167378040156,36
"Greene",4.71893746301077e-10,0.26840824781667,37
"Greene",4.71893746301077e-10,0.237572194516261,38
"Greene",4.71893746301077e-10,0.197120756600467,39
"Greene",4.71893746301077e-10,0.156669318684673,40
"Greene",4.71893746301077e-10,0.0873717269227255,41
"Greene",4.71893746301077e-10,0.0276895197761625,42
"Greene",4.71893746301077e-10,-0.00314653352424665,43
"Greene",4.71893746301077e-10,-0.0147518175938866,44
"Greene",4.71893746301077e-10,-0.0263571016635264,45
"Greene",4.71893746301077e-10,-0.047577770348551,46
"Greene",4.71893746301077e-10,-0.0591830544181909,47
"Greene",4.71893746301077e-10,-0.0515575692570616,48
"Greene",4.71893746301077e-10,-0.0631628533267015,49
"Greene",4.71893746301076e-10,-0.0843835220117261,50
"Greene",4.71893746301076e-10,-0.095988806081366,51
"Greene",4.71893746301076e-10,-0.107594090151006,52
"Greene",5.14309215426985e-10,-0.109583989605261,53
"Greene",0.00807906604650788,-0.121189273674901,54
"Greene",5.14309215007835e-10,-0.142409942359926,55
"Greene",5.14309215007835e-10,-0.16363061104495,56
"Greene",5.14309215007835e-10,-0.17523589511459,57
"Greene",5.14309215007835e-10,-0.177225794568845,58
"Greene",5.14309215007836e-10,-0.179215694023101,59
"Greene",5.14309215007835e-10,-0.181205593477356,60
"Greene",0.00807906604650788,-0.183195492931611,61
"Hamilton",0.15677100535182,-0.000152982521058997,1
"Hamilton",0.218881613156744,-0.0018875669340488,2
"Hamilton",0.235671773901654,0.133580030264714,3
"Hamilton",0.286419864469268,-0.0218099677651416,4
"Hamilton",0.296275597854434,-0.0254786543422736,5
"Hamilton",0.28146859127918,-0.0269808147366702,6
"Hamilton",0.279497431400817,-0.0272326015504603,7
"Hamilton",0.289148348566024,-0.0268144482630554,8
"Hamilton",0.287653450550433,-0.0260831165715428,9
"Hamilton",0.28208539635278,0.0360887956667955,10
"Hamilton",0.435920134429113,0.344845000192222,11
"Hamilton",0.287301108406844,-0.0697074240399532,12
"Hamilton",0.436363484364862,0.294296361176809,13
"Hamilton",0.586721432439397,0.422975253738482,14
"Hamilton",0.441404287197928,0.270969741665844,15
"Hamilton",0.83110069443425,0.669934429134778,16
"Hamilton",1.34441686193241,1.21760342188723,17
"Hamilton",0.950536955486592,0.426681979141904,18
"Hamilton",0.4369477686329,-0.722177346005973,19
"Hamilton",0.376463490080228,-0.457408655608445,20
"Hamilton",0.376091237142696,-0.352181244783439,21
"Hamilton",0.405361774773832,0.21567548080618,22
"Hamilton",0.527845736334922,0.00435084979946432,23
"Hamilton",0.768302672824969,0.737890278822451,24
"Hamilton",0.405466752567872,-0.232539454555029,25
"Hamilton",0.285264168714053,-0.558345243522277,26
"Hamilton",0.801086982505898,0.523372800155573,27
"Hamilton",0.258592418740843,-0.304545379848757,28
"Hamilton",0.436586007738644,-0.202645884735272,29
"Hamilton",0.289639492075916,-0.347191948974649,30
"Hamilton",0.43658731205617,-0.0969729465328593,31
"Hamilton",0.28519505124822,-0.339916115360702,32
"Hamilton",0.285217092998991,-0.266414271568391,33
"Hamilton",0.285217806520471,-0.20837151404285,34
"Hamilton",0.285204026363597,-0.162769795759265,35
"Hamilton",0.285207425739699,-0.126526171514063,36
"Hamilton",0.285214981684111,-0.0975914050924807,37
"Hamilton",0.285210786764134,-0.07440668496238,38
"Hamilton",0.285207267611907,-0.0557752317840087,39
"Hamilton",0.285210836370996,-0.040769703603704,40
"Hamilton",0.285212068330321,-0.0286651572193067,41
"Hamilton",0.285209494156635,-0.0188902359116379,42
"Hamilton",0.285209368353751,-0.0109913621237841,43
"Hamilton",0.285211080798836,-0.00460622954563913,44
"Hamilton",0.285210778438858,0.000556028102343903,45
"Hamilton",0.285209613721718,0.00362125304798996,46
"Hamilton",0.28521005349834,0.0050765608363675,47
"Hamilton",0.285210996826719,0.00616367618320095,48
"Hamilton",0.285210420699535,0.00672416601733708,49
"Hamilton",0.285211971121598,0.00691878571802767,50
"Hamilton",0.285215305487893,0.00687022877386547,51
"Hamilton",0.28521157393361,0.00617241396869395,52
"Hamilton",0.308943571216769,0.00563118891239104,53
"Hamilton",0.318330137281602,0.00389660449940124,54
"Hamilton",0.315198698855855,0.139364201698165,55
"Hamilton",0.328538324694447,-0.0160257963316916,56
"Hamilton",0.330061978696841,-0.0196944829088236,57
"Hamilton",0.327804663808554,-0.0211966433032201,58
"Hamilton",0.327506278687639,-0.0214484301170103,59
"Hamilton",0.328983073997305,-0.0210302768296053,60
"Hamilton",0.328756776733662,-0.0202989451380927,61
"Herkimer",0.000546688023770558,0.0286918949714365,1
"Herkimer",-1.14473427734676,-0.0626680225721978,2
"Herkimer",-0.426195938511537,-0.0365548989379487,3
"Herkimer",-0.40638539525015,-0.0537463289819735,4
"Herkimer",-0.955559433803213,-0.0561269426207718,5
"Herkimer",-0.459631438244712,-0.00289748110821453,6
"Herkimer",0.48018403164271,0.178796938470506,7
"Herkimer",0.718846947345579,0.515694373413206,8
"Herkimer",-0.321767527165084,0.279255722850249,9
"Herkimer",0.0760905189719507,-0.0849343611052991,10
"Herkimer",-0.743830240933398,-0.270732178119772,11
"Herkimer",1.01531841242143,-0.274795918358168,12
"Herkimer",1.91912826144825,1.0493281606066,13
"Herkimer",1.65587839252067,1.97077977392195,14
"Herkimer",4.13449479224065,3.11758208431921,15
"Herkimer",3.0461327484567,2.4075630132536,16
"Herkimer",8.2343872607814,0.762946293933568,17
"Herkimer",11.3145332768368,8.39737487136851,18
"Herkimer",15.72806222673,6.50964409816602,19
"Herkimer",18.2745495385358,7.94255228396329,20
"Herkimer",18.3679197260044,9.26145667156897,21
"Herkimer",6.73553726575166,5.28199421055878,22
"Herkimer",4.56163380126473,4.18503085283033,23
"Herkimer",1.47143671882061,3.97355054620056,24
"Herkimer",1.21833179626968,1.3076644291156,25
"Herkimer",1.28758632341014,-0.609739281390238,26
"Herkimer",-0.251166503936658,-1.06214487017984,27
"Herkimer",2.68324006936584,-1.31085024786972,28
"Herkimer",3.88346648369283,-0.557596682480464,29
"Herkimer",0.557574459698202,-0.516141480176296,30
"Herkimer",0.77307264732853,0.895300404674522,31
"Herkimer",0.255279039035627,0.90932481245558,32
"Herkimer",-0.256127349175719,1.11647403665974,33
"Herkimer",-0.621560343225947,1.21198050746663,34
"Herkimer",-0.618528292903374,1.33351942825475,35
"Herkimer",-0.616432037358707,1.34972764277309,36
"Herkimer",-0.62059792464428,1.36860195087695,37
"Herkimer",-0.618249820923527,1.38845875523305,38
"Herkimer",-0.617394102500107,1.39191373701043,39
"Herkimer",-0.619905494726202,1.37637259413225,40
"Herkimer",-0.618192018761514,1.3416153067643,41
"Herkimer",-0.617953550470303,1.304124535046,42
"Herkimer",-0.619426801306955,1.29939845204431,43
"Herkimer",-0.618229208920461,1.24193190567995,44
"Herkimer",-0.618268475476154,1.12663281718988,45
"Herkimer",-0.619106415925854,1.01959042692422,46
"Herkimer",-0.618297557189341,0.881372473478622,47
"Herkimer",-0.618438787894143,0.746562150155169,48
"Herkimer",-0.61889792549658,0.653829166255648,49
"Herkimer",-0.618367322768016,0.583937865446136,50
"Herkimer",-0.618526070492415,0.541837858406156,51
"Herkimer",-0.618765710631592,0.537821224280714,52
"Herkimer",-0.642764303571352,0.56651311925215,53
"Herkimer",-0.815174266797119,0.475153201708516,54
"Herkimer",-0.691878729428135,0.501266325342765,55
"Herkimer",-0.688294518542106,0.48407489529874,56
"Herkimer",-0.782696017340271,0.481694281659942,57
"Herkimer",-0.69755785320002,0.534923743172499,58
"Herkimer",-0.707914904463402,0.71661816275122,59
"Herkimer",-0.760444047009479,1.05351559769392,60
"Herkimer",-0.70397175336347,0.817076947130962,61
"Jefferson",0.117009551003213,-0.0264618044381986,1
"Jefferson",-0.0021523882819971,-0.0144620704148579,2
"Jefferson",0.118446549062212,0.0167684328392514,3
"Jefferson",-0.00323560685405977,0.0576143207087458,4
"Jefferson",0.243490106280088,0.0888448239628552,5
"Jefferson",0.120521701604904,0.11045994260158,6
"Jefferson",0.119449911311523,0.141690445855689,7
"Jefferson",0.120150097838448,1.18253633372518,8
"Jefferson",0.74147627326025,0.223382221594678,9
"Jefferson",0.244168824990722,0.264228109464172,10
"Jefferson",0.104499195492343,0.305073997333666,11
"Jefferson",0.167664760947537,0.34591988520316,12
"Jefferson",0.92928391666739,0.386765773072654,13
"Jefferson",2.01825560415257,0.427611660942148,14
"Jefferson",3.52598459916095,1.46845754881164,15
"Jefferson",4.10399473960906,1.50930343668114,16
"Jefferson",9.40366422388094,4.55014932455063,17
"Jefferson",16.5147119205209,12.5909952124201,18
"Jefferson",31.9281783401322,17.6318411002896,19
"Jefferson",19.8891550788866,13.6726869881591,20
"Jefferson",15.2536227820355,10.7135328760286,21
"Jefferson",15.4681925052564,5.7543787638981,22
"Jefferson",6.99823830548631,10.7952246517676,23
"Jefferson",6.05472342838819,13.8360705396371,24
"Jefferson",4.41187934387272,2.87691642750658,25
"Jefferson",4.68159504173547,1.54276231537608,26
"Jefferson",3.68525873222099,1.6316851263225,27
"Jefferson",2.14377099381899,1.77830024496122,28
"Jefferson",1.92220282303535,2.10760767129225,29
"Jefferson",1.0597814654421,2.4272997130079,30
"Jefferson",0.473959971560575,2.66045329318509,31
"Jefferson",0.378620426065871,2.88399148874689,32
"Jefferson",0.261789627702993,3.01137583815484,33
"Jefferson",-0.00430473008657689,3.09068326448588,34
"Jefferson",-0.00430480746813922,3.15075992158614,35
"Jefferson",-0.00430475223831178,3.19160580945563,36
"Jefferson",-0.00430479165635059,3.23245169732513,37
"Jefferson",-0.00430476352522211,3.27329758519462,38
"Jefferson",-0.00430478359867076,3.31414347306412,39
"Jefferson",-0.0043047692786292,3.35498936093361,40
"Jefferson",-0.00430477948909091,3.38621986418772,41
"Jefferson",-0.00430477221612901,3.40783498282645,42
"Jefferson",-0.00430477738646945,3.4102193322344,43
"Jefferson",-0.00430477372523638,3.30683445087313,44
"Jefferson",-0.00430477629764261,3.06883418489647,45
"Jefferson",-0.00430477451877138,2.82121853430442,46
"Jefferson",-0.00430477570830792,2.64091057602007,47
"Jefferson",-0.0043047749715567,2.53752569465879,48
"Jefferson",-0.00430477534009579,2.43414081329752,49
"Jefferson",-0.00430477529746347,2.25383285501317,50
"Jefferson",-0.00430477501908292,2.15044797365189,51
"Jefferson",-0.00430477565043423,2.12398616921369,52
"Jefferson",-0.00522241650676613,2.0975243647755,53
"Jefferson",-0.00456744203828661,2.10952409879884,54
"Jefferson",-0.00503493599455491,2.14075460205295,55
"Jefferson",-0.00470125795111187,2.18160048992244,56
"Jefferson",-0.00493942367535938,2.21283099317655,57
"Jefferson",-0.00476943073359717,2.23444611181527,58
"Jefferson",-0.00489076473470196,2.26567661506938,59
"Jefferson",-0.0048041614929939,3.30652250293888,60
"Jefferson",-0.0048659753407699,2.34736839080837,61
"Kings",-0.26040835309063,0.592858608082896,1
"Kings",-0.185211550608032,3.21332388563336,2
"Kings",0.406325100436728,1.82675171779031,3
"Kings",2.2416403261573,4.47514677266271,4
"Kings",1.35764896832021,9.94340266873481,5
"Kings",2.12244633196017,17.8257493301595,6
"Kings",1.96173238031828,19.7150109173932,7
"Kings",3.72139840537328,16.1875252981943,8
"Kings",6.98093980068072,29.6754847930071,9
"Kings",15.2567684340562,51.9558923211615,10
"Kings",31.1638280284563,97.5325109152984,11
"Kings",39.7184899709,105.637090711938,12
"Kings",38.1028631805958,115.991281905482,13
"Kings",55.6514605539712,107.471272342318,14
"Kings",102.071599911989,130.938681399539,15
"Kings",163.262975379477,100.199316284303,16
"Kings",210.683487009036,85.3213659974306,17
"Kings",347.906538173273,98.6592959653851,18
"Kings",318.59146037862,65.5791692654125,19
"Kings",365.03713193114,87.3516880042504,20
"Kings",473.889978821842,96.4556661036234,21
"Kings",138.824584663713,-35.5952151673217,22
"Kings",73.1337918653637,22.682853944776,23
"Kings",49.8397316230957,13.6341300273704,24
"Kings",37.1174805272597,5.04644942166252,25
"Kings",40.0224808006182,16.9454497589366,26
"Kings",28.8426571055367,4.98522898925931,27
"Kings",18.4033696362649,-2.00025411589855,28
"Kings",8.94987696239588,65.5066358068427,29
"Kings",11.468933492682,35.9980952995043,30
"Kings",6.19562282827697,12.7120390927521,31
"Kings",2.16382830657126,12.4011909830148,32
"Kings",2.35399665009733,15.0468015559214,33
"Kings",0.0102898487676577,13.9374348779599,34
"Kings",0.0102898487676577,18.953814988299,35
"Kings",0.0102898487676577,20.1149873496698,36
"Kings",0.0102898487676577,19.9736169635798,37
"Kings",0.0102898487676577,19.373951935811,38
"Kings",0.0102898487676577,18.5310718524331,39
"Kings",0.0102898487676577,17.4937337567911,40
"Kings",0.0102898487676577,16.4205538991633,41
"Kings",0.0102898487676577,15.3050733402039,42
"Kings",0.0102898487676577,14.3618905474899,43
"Kings",0.0102898487676577,13.5919260103275,44
"Kings",0.0102898487676577,12.8143269715818,45
"Kings",0.0102898487676577,11.840075211624,46
"Kings",0.0102898487676577,10.8482937393633,47
"Kings",0.0102898487676577,10.1823440185153,48
"Kings",0.0102898487676577,9.78655185144253,49
"Kings",0.0102898487676577,9.49745348309186,50
"Kings",0.0102898487676577,9.38486583219236,51
"Kings",0.0127819369115863,10.7437462648339,52
"Kings",0.0127819369115863,11.3366048729168,53
"Kings",0.0127819369115863,13.9570701504673,54
"Kings",0.0127819369115863,12.5704979826243,55
"Kings",0.0127819369115863,15.2188930374967,56
"Kings",0.0127819369115863,20.6871489335688,57
"Kings",0.0127819369115863,28.5694955949935,58
"Kings",0.0127819369115863,30.4587571822272,59
"Kings",0.0127819369115863,26.9312715630282,60
"Kings",0.0127819369115863,40.419231057841,61
"Lewis",0,-0.0232684573266064,1
"Lewis",0,-0.0592090657174189,2
"Lewis",0,-0.133563259629292,3
"Lewis",0,-0.217353937568465,4
"Lewis",0,-0.0691492299043395,5
"Lewis",0,-0.0858685888613402,6
"Lewis",0,0.277555475576579,7
"Lewis",0,0.153614008951027,8
"Lewis",0,1.47095456744192,9
"Lewis",0,0.53001428447096,10
"Lewis",0,-0.209685581022853,11
"Lewis",0,-0.377930784078887,12
"Lewis",0,2.44855292147409,13
"Lewis",0,1.04250876994498,14
"Lewis",0,2.56739127821413,15
"Lewis",0,3.36766599504503,16
"Lewis",0,4.41810760741621,17
"Lewis",0,6.14001172584019,18
"Lewis",0,14.3473296525578,19
"Lewis",0,14.5760036879839,20
"Lewis",0,12.083990651215,21
"Lewis",0,10.3730499786084,22
