"","Period","County","Date","Incidents","ARIMA","Error_ARIMA","HW","Error_HW"
"15334","2016-2017","Monroe",2017-04-15,107,0,0,0,0
"15335","2016-2017","Montgomery",2017-04-15,9,0,0,0,0
"15336","2016-2017","Nassau",2017-04-15,167,0,0,0,0
"15337","2016-2017","New york",2017-04-15,103,0,0,0,0
"15338","2016-2017","Niagara",2017-04-15,7,0,0,0,0
"15339","2016-2017","Oneida",2017-04-15,197,0,0,0,0
"15340","2016-2017","Onondaga",2017-04-15,73,0,0,0,0
"15341","2016-2017","Ontario",2017-04-15,22,0,0,0,0
"15342","2016-2017","Orange",2017-04-15,33,0,0,0,0
"15343","2016-2017","Orleans",2017-04-15,2,0,0,0,0
"15344","2016-2017","Oswego",2017-04-15,46,0,0,0,0
"15345","2016-2017","Otsego",2017-04-15,10,0,0,0,0
"15346","2016-2017","Putnam",2017-04-15,14,0,0,0,0
"15347","2016-2017","Queens",2017-04-15,186,0,0,0,0
"15348","2016-2017","Rensselaer",2017-04-15,18,0,0,0,0
"15349","2016-2017","Richmond",2017-04-15,38,0,0,0,0
"15350","2016-2017","Rockland",2017-04-15,23,0,0,0,0
"15351","2016-2017","Saratoga",2017-04-15,33,0,0,0,0
"15352","2016-2017","Schenectady",2017-04-15,27,0,0,0,0
"15353","2016-2017","Schoharie",2017-04-15,3,0,0,0,0
"15354","2016-2017","Schuyler",2017-04-15,5,0,0,0,0
"15355","2016-2017","Seneca",2017-04-15,9,0,0,0,0
"15357","2016-2017","Steuben",2017-04-15,11,0,0,0,0
"15356","2016-2017","St lawrence",2017-04-15,17,0,0,0,0
"15358","2016-2017","Suffolk",2017-04-15,122,0,0,0,0
"15359","2016-2017","Sullivan",2017-04-15,8,0,0,0,0
"15360","2016-2017","Tioga",2017-04-15,10,0,0,0,0
"15361","2016-2017","Tompkins",2017-04-15,27,0,0,0,0
"15362","2016-2017","Ulster",2017-04-15,25,0,0,0,0
"15363","2016-2017","Warren",2017-04-15,3,0,0,0,0
"15364","2016-2017","Washington",2017-04-15,1,0,0,0,0
"15365","2016-2017","Wayne",2017-04-15,41,0,0,0,0
"15366","2016-2017","Westchester",2017-04-15,120,0,0,0,0
"15367","2016-2017","Wyoming",2017-04-15,4,0,0,0,0
"15368","2016-2017","Yates",2017-04-15,5,0,0,0,0
"15369","2016-2017","Albany",2017-04-22,18,0,0,0,0
"15370","2016-2017","Allegany",2017-04-22,2,0,0,0,0
"15371","2016-2017","Bronx",2017-04-22,89,0,0,0,0
"15372","2016-2017","Broome",2017-04-22,16,0,0,0,0
"15373","2016-2017","Cattaraugus",2017-04-22,3,0,0,0,0
"15374","2016-2017","Cayuga",2017-04-22,16,0,0,0,0
"15375","2016-2017","Chautauqua",2017-04-22,11,0,0,0,0
"15376","2016-2017","Chemung",2017-04-22,6,0,0,0,0
"15377","2016-2017","Chenango",2017-04-22,6,0,0,0,0
"15378","2016-2017","Clinton",2017-04-22,6,0,0,0,0
"15379","2016-2017","Columbia",2017-04-22,3,0,0,0,0
"15380","2016-2017","Cortland",2017-04-22,10,0,0,0,0
"15381","2016-2017","Delaware",2017-04-22,5,0,0,0,0
"15382","2016-2017","Dutchess",2017-04-22,17,0,0,0,0
"15383","2016-2017","Erie",2017-04-22,62,0,0,0,0
"15384","2016-2017","Essex",2017-04-22,1,0,0,0,0
"15385","2016-2017","Franklin",2017-04-22,2,0,0,0,0
"15386","2016-2017","Fulton",2017-04-22,3,0,0,0,0
"15387","2016-2017","Genesee",2017-04-22,12,0,0,0,0
"15388","2016-2017","Greene",2017-04-22,11,0,0,0,0
"15389","2016-2017","Hamilton",2017-04-22,0,0,0,0,0
"15390","2016-2017","Herkimer",2017-04-22,13,0,0,0,0
"15391","2016-2017","Jefferson",2017-04-22,5,0,0,0,0
"15392","2016-2017","Kings",2017-04-22,72,0,0,0,0
"15393","2016-2017","Lewis",2017-04-22,8,0,0,0,0
"15394","2016-2017","Livingston",2017-04-22,1,0,0,0,0
"15395","2016-2017","Madison",2017-04-22,21,0,0,0,0
"15396","2016-2017","Monroe",2017-04-22,42,0,0,0,0
"15397","2016-2017","Montgomery",2017-04-22,8,0,0,0,0
"15398","2016-2017","Nassau",2017-04-22,108,0,0,0,0
"15399","2016-2017","New york",2017-04-22,89,0,0,0,0
"15400","2016-2017","Niagara",2017-04-22,8,0,0,0,0
"15401","2016-2017","Oneida",2017-04-22,102,0,0,0,0
"15402","2016-2017","Onondaga",2017-04-22,67,0,0,0,0
"15403","2016-2017","Ontario",2017-04-22,16,0,0,0,0
"15404","2016-2017","Orange",2017-04-22,30,0,0,0,0
"15405","2016-2017","Orleans",2017-04-22,0,0,0,0,0
"15406","2016-2017","Oswego",2017-04-22,28,0,0,0,0
"15407","2016-2017","Otsego",2017-04-22,4,0,0,0,0
"15408","2016-2017","Putnam",2017-04-22,16,0,0,0,0
"15409","2016-2017","Queens",2017-04-22,126,0,0,0,0
"15410","2016-2017","Rensselaer",2017-04-22,10,0,0,0,0
"15411","2016-2017","Richmond",2017-04-22,27,0,0,0,0
"15412","2016-2017","Rockland",2017-04-22,20,0,0,0,0
"15413","2016-2017","Saratoga",2017-04-22,12,0,0,0,0
"15414","2016-2017","Schenectady",2017-04-22,20,0,0,0,0
"15415","2016-2017","Schoharie",2017-04-22,4,0,0,0,0
"15416","2016-2017","Schuyler",2017-04-22,2,0,0,0,0
"15417","2016-2017","Seneca",2017-04-22,12,0,0,0,0
"15419","2016-2017","Steuben",2017-04-22,6,0,0,0,0
"15418","2016-2017","St lawrence",2017-04-22,10,0,0,0,0
"15420","2016-2017","Suffolk",2017-04-22,70,0,0,0,0
"15421","2016-2017","Sullivan",2017-04-22,1,0,0,0,0
"15422","2016-2017","Tioga",2017-04-22,5,0,0,0,0
"15423","2016-2017","Tompkins",2017-04-22,14,0,0,0,0
"15424","2016-2017","Ulster",2017-04-22,4,0,0,0,0
"15425","2016-2017","Warren",2017-04-22,2,0,0,0,0
"15426","2016-2017","Washington",2017-04-22,1,0,0,0,0
"15427","2016-2017","Wayne",2017-04-22,16,0,0,0,0
"15428","2016-2017","Westchester",2017-04-22,86,0,0,0,0
"15429","2016-2017","Wyoming",2017-04-22,4,0,0,0,0
"15430","2016-2017","Yates",2017-04-22,4,0,0,0,0
"15431","2016-2017","Albany",2017-04-29,9,0,0,0,0
"15432","2016-2017","Allegany",2017-04-29,3,0,0,0,0
"15433","2016-2017","Bronx",2017-04-29,52,0,0,0,0
"15434","2016-2017","Broome",2017-04-29,3,0,0,0,0
"15435","2016-2017","Cattaraugus",2017-04-29,0,0,0,0,0
"15436","2016-2017","Cayuga",2017-04-29,6,0,0,0,0
"15437","2016-2017","Chautauqua",2017-04-29,2,0,0,0,0
"15438","2016-2017","Chemung",2017-04-29,1,0,0,0,0
"15439","2016-2017","Chenango",2017-04-29,3,0,0,0,0
"15440","2016-2017","Clinton",2017-04-29,2,0,0,0,0
"15441","2016-2017","Columbia",2017-04-29,4,0,0,0,0
"15442","2016-2017","Cortland",2017-04-29,7,0,0,0,0
"15443","2016-2017","Delaware",2017-04-29,6,0,0,0,0
"15444","2016-2017","Dutchess",2017-04-29,9,0,0,0,0
"15445","2016-2017","Erie",2017-04-29,29,0,0,0,0
"15446","2016-2017","Essex",2017-04-29,1,0,0,0,0
"15447","2016-2017","Franklin",2017-04-29,1,0,0,0,0
"15448","2016-2017","Fulton",2017-04-29,3,0,0,0,0
"15449","2016-2017","Genesee",2017-04-29,7,0,0,0,0
"15450","2016-2017","Greene",2017-04-29,4,0,0,0,0
"15451","2016-2017","Hamilton",2017-04-29,0,0,0,0,0
"15452","2016-2017","Herkimer",2017-04-29,2,0,0,0,0
"15453","2016-2017","Jefferson",2017-04-29,12,0,0,0,0
"15454","2016-2017","Kings",2017-04-29,42,0,0,0,0
"15455","2016-2017","Lewis",2017-04-29,10,0,0,0,0
"15456","2016-2017","Livingston",2017-04-29,1,0,0,0,0
"15457","2016-2017","Madison",2017-04-29,6,0,0,0,0
"15458","2016-2017","Monroe",2017-04-29,40,0,0,0,0
"15459","2016-2017","Montgomery",2017-04-29,7,0,0,0,0
"15460","2016-2017","Nassau",2017-04-29,50,0,0,0,0
"15461","2016-2017","New york",2017-04-29,48,0,0,0,0
"15462","2016-2017","Niagara",2017-04-29,3,0,0,0,0
"15463","2016-2017","Oneida",2017-04-29,29,0,0,0,0
"15464","2016-2017","Onondaga",2017-04-29,24,0,0,0,0
"15465","2016-2017","Ontario",2017-04-29,18,0,0,0,0
"15466","2016-2017","Orange",2017-04-29,45,0,0,0,0
"15467","2016-2017","Orleans",2017-04-29,1,0,0,0,0
"15468","2016-2017","Oswego",2017-04-29,13,0,0,0,0
"15469","2016-2017","Otsego",2017-04-29,2,0,0,0,0
"15470","2016-2017","Putnam",2017-04-29,5,0,0,0,0
"15471","2016-2017","Queens",2017-04-29,70,0,0,0,0
"15472","2016-2017","Rensselaer",2017-04-29,10,0,0,0,0
"15473","2016-2017","Richmond",2017-04-29,13,0,0,0,0
"15474","2016-2017","Rockland",2017-04-29,13,0,0,0,0
"15475","2016-2017","Saratoga",2017-04-29,18,0,0,0,0
"15476","2016-2017","Schenectady",2017-04-29,8,0,0,0,0
"15477","2016-2017","Schoharie",2017-04-29,2,0,0,0,0
"15478","2016-2017","Schuyler",2017-04-29,1,0,0,0,0
"15479","2016-2017","Seneca",2017-04-29,5,0,0,0,0
"15481","2016-2017","Steuben",2017-04-29,3,0,0,0,0
"15480","2016-2017","St lawrence",2017-04-29,1,0,0,0,0
"15482","2016-2017","Suffolk",2017-04-29,46,0,0,0,0
"15483","2016-2017","Sullivan",2017-04-29,0,0,0,0,0
"15484","2016-2017","Tioga",2017-04-29,0,0,0,0,0
"15485","2016-2017","Tompkins",2017-04-29,6,0,0,0,0
"15486","2016-2017","Ulster",2017-04-29,6,0,0,0,0
"15487","2016-2017","Warren",2017-04-29,2,0,0,0,0
"15488","2016-2017","Washington",2017-04-29,1,0,0,0,0
"15489","2016-2017","Wayne",2017-04-29,16,0,0,0,0
"15490","2016-2017","Westchester",2017-04-29,49,0,0,0,0
"15491","2016-2017","Wyoming",2017-04-29,1,0,0,0,0
"15492","2016-2017","Yates",2017-04-29,1,0,0,0,0
"15493","2016-2017","Albany",2017-05-06,4,0,0,0,0
"15494","2016-2017","Allegany",2017-05-06,1,0,0,0,0
"15495","2016-2017","Bronx",2017-05-06,40,0,0,0,0
"15496","2016-2017","Broome",2017-05-06,8,0,0,0,0
"15497","2016-2017","Cattaraugus",2017-05-06,0,0,0,0,0
"15498","2016-2017","Cayuga",2017-05-06,0,0,0,0,0
"15499","2016-2017","Chautauqua",2017-05-06,1,0,0,0,0
"15500","2016-2017","Chemung",2017-05-06,1,0,0,0,0
"15501","2016-2017","Chenango",2017-05-06,2,0,0,0,0
"15502","2016-2017","Clinton",2017-05-06,5,0,0,0,0
"15503","2016-2017","Columbia",2017-05-06,3,0,0,0,0
"15504","2016-2017","Cortland",2017-05-06,2,0,0,0,0
"15505","2016-2017","Delaware",2017-05-06,1,0,0,0,0
"15506","2016-2017","Dutchess",2017-05-06,8,0,0,0,0
"15507","2016-2017","Erie",2017-05-06,9,0,0,0,0
"15508","2016-2017","Essex",2017-05-06,1,0,0,0,0
"15509","2016-2017","Franklin",2017-05-06,0,0,0,0,0
"15510","2016-2017","Fulton",2017-05-06,1,0,0,0,0
"15511","2016-2017","Genesee",2017-05-06,4,0,0,0,0
"15512","2016-2017","Greene",2017-05-06,0,0,0,0,0
"15513","2016-2017","Hamilton",2017-05-06,0,0,0,0,0
"15514","2016-2017","Herkimer",2017-05-06,1,0,0,0,0
"15515","2016-2017","Jefferson",2017-05-06,3,0,0,0,0
"15516","2016-2017","Kings",2017-05-06,23,0,0,0,0
"15517","2016-2017","Lewis",2017-05-06,1,0,0,0,0
"15518","2016-2017","Livingston",2017-05-06,1,0,0,0,0
"15519","2016-2017","Madison",2017-05-06,2,0,0,0,0
"15520","2016-2017","Monroe",2017-05-06,16,0,0,0,0
"15521","2016-2017","Montgomery",2017-05-06,1,0,0,0,0
"15522","2016-2017","Nassau",2017-05-06,36,0,0,0,0
"15523","2016-2017","New york",2017-05-06,33,0,0,0,0
"15524","2016-2017","Niagara",2017-05-06,2,0,0,0,0
"15525","2016-2017","Oneida",2017-05-06,15,0,0,0,0
"15526","2016-2017","Onondaga",2017-05-06,22,0,0,0,0
"15527","2016-2017","Ontario",2017-05-06,7,0,0,0,0
"15528","2016-2017","Orange",2017-05-06,16,0,0,0,0
"15529","2016-2017","Orleans",2017-05-06,0,0,0,0,0
"15530","2016-2017","Oswego",2017-05-06,6,0,0,0,0
"15531","2016-2017","Otsego",2017-05-06,1,0,0,0,0
"15532","2016-2017","Putnam",2017-05-06,3,0,0,0,0
"15533","2016-2017","Queens",2017-05-06,37,0,0,0,0
"15534","2016-2017","Rensselaer",2017-05-06,2,0,0,0,0
"15535","2016-2017","Richmond",2017-05-06,7,0,0,0,0
"15536","2016-2017","Rockland",2017-05-06,6,0,0,0,0
"15537","2016-2017","Saratoga",2017-05-06,15,0,0,0,0
"15538","2016-2017","Schenectady",2017-05-06,2,0,0,0,0
"15539","2016-2017","Schoharie",2017-05-06,0,0,0,0,0
"15540","2016-2017","Schuyler",2017-05-06,0,0,0,0,0
"15541","2016-2017","Seneca",2017-05-06,1,0,0,0,0
"15543","2016-2017","Steuben",2017-05-06,1,0,0,0,0
"15542","2016-2017","St lawrence",2017-05-06,4,0,0,0,0
"15544","2016-2017","Suffolk",2017-05-06,26,0,0,0,0
"15545","2016-2017","Sullivan",2017-05-06,1,0,0,0,0
"15546","2016-2017","Tioga",2017-05-06,0,0,0,0,0
"15547","2016-2017","Tompkins",2017-05-06,3,0,0,0,0
"15548","2016-2017","Ulster",2017-05-06,1,0,0,0,0
"15549","2016-2017","Warren",2017-05-06,1,0,0,0,0
"15550","2016-2017","Washington",2017-05-06,0,0,0,0,0
"15551","2016-2017","Wayne",2017-05-06,4,0,0,0,0
"15552","2016-2017","Westchester",2017-05-06,37,0,0,0,0
"15553","2016-2017","Wyoming",2017-05-06,0,0,0,0,0
"15554","2016-2017","Yates",2017-05-06,2,0,0,0,0
"15555","2016-2017","Albany",2017-05-13,5,0,0,0,0
"15556","2016-2017","Allegany",2017-05-13,0,0,0,0,0
"15557","2016-2017","Bronx",2017-05-13,15,0,0,0,0
"15558","2016-2017","Broome",2017-05-13,1,0,0,0,0
"15559","2016-2017","Cattaraugus",2017-05-13,0,0,0,0,0
"15560","2016-2017","Cayuga",2017-05-13,5,0,0,0,0
"15561","2016-2017","Chautauqua",2017-05-13,1,0,0,0,0
"15562","2016-2017","Chemung",2017-05-13,0,0,0,0,0
"15563","2016-2017","Chenango",2017-05-13,1,0,0,0,0
"15564","2016-2017","Clinton",2017-05-13,0,0,0,0,0
"15565","2016-2017","Columbia",2017-05-13,2,0,0,0,0
"15566","2016-2017","Cortland",2017-05-13,0,0,0,0,0
"15567","2016-2017","Delaware",2017-05-13,0,0,0,0,0
"15568","2016-2017","Dutchess",2017-05-13,5,0,0,0,0
"15569","2016-2017","Erie",2017-05-13,6,0,0,0,0
"15570","2016-2017","Essex",2017-05-13,0,0,0,0,0
"15571","2016-2017","Franklin",2017-05-13,1,0,0,0,0
"15572","2016-2017","Fulton",2017-05-13,0,0,0,0,0
"15573","2016-2017","Genesee",2017-05-13,2,0,0,0,0
"15574","2016-2017","Greene",2017-05-13,3,0,0,0,0
"15575","2016-2017","Hamilton",2017-05-13,0,0,0,0,0
"15576","2016-2017","Herkimer",2017-05-13,0,0,0,0,0
"15577","2016-2017","Jefferson",2017-05-13,0,0,0,0,0
"15578","2016-2017","Kings",2017-05-13,19,0,0,0,0
"15579","2016-2017","Lewis",2017-05-13,0,0,0,0,0
"15580","2016-2017","Livingston",2017-05-13,0,0,0,0,0
"15581","2016-2017","Madison",2017-05-13,1,0,0,0,0
"15582","2016-2017","Monroe",2017-05-13,18,0,0,0,0
"15583","2016-2017","Montgomery",2017-05-13,0,0,0,0,0
"15584","2016-2017","Nassau",2017-05-13,23,0,0,0,0
"15585","2016-2017","New york",2017-05-13,14,0,0,0,0
"15586","2016-2017","Niagara",2017-05-13,0,0,0,0,0
"15587","2016-2017","Oneida",2017-05-13,4,0,0,0,0
"15588","2016-2017","Onondaga",2017-05-13,15,0,0,0,0
"15589","2016-2017","Ontario",2017-05-13,5,0,0,0,0
"15590","2016-2017","Orange",2017-05-13,5,0,0,0,0
"15591","2016-2017","Orleans",2017-05-13,0,0,0,0,0
"15592","2016-2017","Oswego",2017-05-13,3,0,0,0,0
"15593","2016-2017","Otsego",2017-05-13,0,0,0,0,0
"15594","2016-2017","Putnam",2017-05-13,0,0,0,0,0
"15595","2016-2017","Queens",2017-05-13,31,0,0,0,0
"15596","2016-2017","Rensselaer",2017-05-13,2,0,0,0,0
"15597","2016-2017","Richmond",2017-05-13,7,0,0,0,0
"15598","2016-2017","Rockland",2017-05-13,1,0,0,0,0
"15599","2016-2017","Saratoga",2017-05-13,9,0,0,0,0
"15600","2016-2017","Schenectady",2017-05-13,1,0,0,0,0
"15601","2016-2017","Schoharie",2017-05-13,0,0,0,0,0
"15602","2016-2017","Schuyler",2017-05-13,0,0,0,0,0
"15603","2016-2017","Seneca",2017-05-13,0,0,0,0,0
"15605","2016-2017","Steuben",2017-05-13,1,0,0,0,0
"15604","2016-2017","St lawrence",2017-05-13,3,0,0,0,0
"15606","2016-2017","Suffolk",2017-05-13,11,0,0,0,0
"15607","2016-2017","Sullivan",2017-05-13,1,0,0,0,0
"15608","2016-2017","Tioga",2017-05-13,0,0,0,0,0
"15609","2016-2017","Tompkins",2017-05-13,3,0,0,0,0
"15610","2016-2017","Ulster",2017-05-13,4,0,0,0,0
"15611","2016-2017","Warren",2017-05-13,0,0,0,0,0
"15612","2016-2017","Washington",2017-05-13,0,0,0,0,0
"15613","2016-2017","Wayne",2017-05-13,2,0,0,0,0
"15614","2016-2017","Westchester",2017-05-13,14,0,0,0,0
"15615","2016-2017","Wyoming",2017-05-13,2,0,0,0,0
"15616","2016-2017","Yates",2017-05-13,1,0,0,0,0
"15617","2016-2017","Albany",2017-05-20,1,0,0,0,0
"15618","2016-2017","Allegany",2017-05-20,1,0,0,0,0
"15619","2016-2017","Bronx",2017-05-20,13,0,0,0,0
"15620","2016-2017","Broome",2017-05-20,2,0,0,0,0
"15621","2016-2017","Cattaraugus",2017-05-20,1,0,0,0,0
"15622","2016-2017","Cayuga",2017-05-20,1,0,0,0,0
"15623","2016-2017","Chautauqua",2017-05-20,1,0,0,0,0
"15624","2016-2017","Chemung",2017-05-20,0,0,0,0,0
"15625","2016-2017","Chenango",2017-05-20,0,0,0,0,0
"15626","2016-2017","Clinton",2017-05-20,1,0,0,0,0
"15627","2016-2017","Columbia",2017-05-20,3,0,0,0,0
"15628","2016-2017","Cortland",2017-05-20,0,0,0,0,0
"15629","2016-2017","Delaware",2017-05-20,0,0,0,0,0
"15630","2016-2017","Dutchess",2017-05-20,4,0,0,0,0
"15631","2016-2017","Erie",2017-05-20,4,0,0,0,0
"15632","2016-2017","Essex",2017-05-20,0,0,0,0,0
"15633","2016-2017","Franklin",2017-05-20,0,0,0,0,0
"15634","2016-2017","Fulton",2017-05-20,0,0,0,0,0
"15635","2016-2017","Genesee",2017-05-20,0,0,0,0,0
"15636","2016-2017","Greene",2017-05-20,0,0,0,0,0
"15637","2016-2017","Hamilton",2017-05-20,0,0,0,0,0
"15638","2016-2017","Herkimer",2017-05-20,0,0,0,0,0
"15639","2016-2017","Jefferson",2017-05-20,0,0,0,0,0
"15640","2016-2017","Kings",2017-05-20,15,0,0,0,0
"15641","2016-2017","Lewis",2017-05-20,0,0,0,0,0
"15642","2016-2017","Livingston",2017-05-20,1,0,0,0,0
"15643","2016-2017","Madison",2017-05-20,0,0,0,0,0
"15644","2016-2017","Monroe",2017-05-20,14,0,0,0,0
"15645","2016-2017","Montgomery",2017-05-20,1,0,0,0,0
"15646","2016-2017","Nassau",2017-05-20,16,0,0,0,0
"15647","2016-2017","New york",2017-05-20,14,0,0,0,0
"15648","2016-2017","Niagara",2017-05-20,1,0,0,0,0
"15649","2016-2017","Oneida",2017-05-20,5,0,0,0,0
"15650","2016-2017","Onondaga",2017-05-20,16,0,0,0,0
"15651","2016-2017","Ontario",2017-05-20,2,0,0,0,0
"15652","2016-2017","Orange",2017-05-20,1,0,0,0,0
"15653","2016-2017","Orleans",2017-05-20,0,0,0,0,0
"15654","2016-2017","Oswego",2017-05-20,5,0,0,0,0
"15655","2016-2017","Otsego",2017-05-20,0,0,0,0,0
"15656","2016-2017","Putnam",2017-05-20,1,0,0,0,0
"15657","2016-2017","Queens",2017-05-20,17,0,0,0,0
"15658","2016-2017","Rensselaer",2017-05-20,0,0,0,0,0
"15659","2016-2017","Richmond",2017-05-20,4,0,0,0,0
"15660","2016-2017","Rockland",2017-05-20,3,0,0,0,0
"15661","2016-2017","Saratoga",2017-05-20,2,0,0,0,0
"15662","2016-2017","Schenectady",2017-05-20,3,0,0,0,0
"15663","2016-2017","Schoharie",2017-05-20,0,0,0,0,0
"15664","2016-2017","Schuyler",2017-05-20,0,0,0,0,0
"15665","2016-2017","Seneca",2017-05-20,0,0,0,0,0
"15667","2016-2017","Steuben",2017-05-20,2,0,0,0,0
"15666","2016-2017","St lawrence",2017-05-20,0,0,0,0,0
"15668","2016-2017","Suffolk",2017-05-20,11,0,0,0,0
"15669","2016-2017","Sullivan",2017-05-20,0,0,0,0,0
"15670","2016-2017","Tioga",2017-05-20,1,0,0,0,0
"15671","2016-2017","Tompkins",2017-05-20,1,0,0,0,0
"15672","2016-2017","Ulster",2017-05-20,2,0,0,0,0
"15673","2016-2017","Warren",2017-05-20,0,0,0,0,0
"15674","2016-2017","Washington",2017-05-20,0,0,0,0,0
"15675","2016-2017","Wayne",2017-05-20,1,0,0,0,0
"15676","2016-2017","Westchester",2017-05-20,15,0,0,0,0
"15677","2016-2017","Wyoming",2017-05-20,1,0,0,0,0
"15678","2016-2017","Yates",2017-05-20,0,0,0,0,0
"1152","2016-2017","Albany",2017-05-27,0,0,0,0,0
"115110","2016-2017","Allegany",2017-05-27,0,0,0,0,0
"113611","2016-2017","Bronx",2017-05-27,0,0,0,0,0
"115112","2016-2017","Broome",2017-05-27,0,0,0,0,0
"115113","2016-2017","Cattaraugus",2017-05-27,0,0,0,0,0
"115114","2016-2017","Cayuga",2017-05-27,0,0,0,0,0
"115115","2016-2017","Chautauqua",2017-05-27,0,0,0,0,0
"115116","2016-2017","Chemung",2017-05-27,0,0,0,0,0
"115117","2016-2017","Chenango",2017-05-27,0,0,0,0,0
"115118","2016-2017","Clinton",2017-05-27,0,0,0,0,0
"115219","2016-2017","Columbia",2017-05-27,0,0,0,0,0
"115220","2016-2017","Cortland",2017-05-27,0,0,0,0,0
"115221","2016-2017","Delaware",2017-05-27,0,0,0,0,0
"115125","2016-2017","Dutchess",2017-05-27,0,0,0,0,0
"115127","2016-2017","Erie",2017-05-27,0,0,0,0,0
"115129","2016-2017","Essex",2017-05-27,0,0,0,0,0
"115131","2016-2017","Franklin",2017-05-27,0,0,0,0,0
"115133","2016-2017","Fulton",2017-05-27,0,0,0,0,0
"115135","2016-2017","Genesee",2017-05-27,0,0,0,0,0
"115028","2016-2017","Greene",2017-05-27,0,0,0,0,0
"115029","2016-2017","Hamilton",2017-05-27,0,0,0,0,0
"115030","2016-2017","Herkimer",2017-05-27,0,0,0,0,0
"115031","2016-2017","Jefferson",2017-05-27,0,0,0,0,0
"113432","2016-2017","Kings",2017-05-27,0,0,0,0,0
"113833","2016-2017","Lewis",2017-05-27,0,0,0,0,0
"113434","2016-2017","Livingston",2017-05-27,0,0,0,0,0
"113435","2016-2017","Madison",2017-05-27,0,0,0,0,0
"113436","2016-2017","Monroe",2017-05-27,0,0,0,0,0
"113437","2016-2017","Montgomery",2017-05-27,0,0,0,0,0
"113438","2016-2017","Nassau",2017-05-27,0,0,0,0,0
"113439","2016-2017","New york",2017-05-27,0,0,0,0,0
"113440","2016-2017","Niagara",2017-05-27,0,0,0,0,0
"113441","2016-2017","Oneida",2017-05-27,0,0,0,0,0
"113442","2016-2017","Onondaga",2017-05-27,0,0,0,0,0
"113443","2016-2017","Ontario",2017-05-27,0,0,0,0,0
"113444","2016-2017","Orange",2017-05-27,0,0,0,0,0
"113445","2016-2017","Orleans",2017-05-27,0,0,0,0,0
"113446","2016-2017","Oswego",2017-05-27,0,0,0,0,0
"113447","2016-2017","Otsego",2017-05-27,0,0,0,0,0
"113448","2016-2017","Putnam",2017-05-27,0,0,0,0,0
"113449","2016-2017","Queens",2017-05-27,0,0,0,0,0
"113450","2016-2017","Rensselaer",2017-05-27,0,0,0,0,0
"113451","2016-2017","Richmond",2017-05-27,0,0,0,0,0
"113452","2016-2017","Rockland",2017-05-27,0,0,0,0,0
"113453","2016-2017","Saratoga",2017-05-27,0,0,0,0,0
"113554","2016-2017","Schenectady",2017-05-27,0,0,0,0,0
"113555","2016-2017","Schoharie",2017-05-27,0,0,0,0,0
"113656","2016-2017","Schuyler",2017-05-27,0,0,0,0,0
"113657","2016-2017","Seneca",2017-05-27,0,0,0,0,0
"113658","2016-2017","Steuben",2017-05-27,0,0,0,0,0
"113659","2016-2017","St lawrence",2017-05-27,0,0,0,0,0
"113660","2016-2017","Suffolk",2017-05-27,0,0,0,0,0
"113661","2016-2017","Sullivan",2017-05-27,0,0,0,0,0
"113662","2016-2017","Tioga",2017-05-27,0,0,0,0,0
"113663","2016-2017","Tompkins",2017-05-27,0,0,0,0,0
"113664","2016-2017","Ulster",2017-05-27,0,0,0,0,0
"113665","2016-2017","Warren",2017-05-27,0,0,0,0,0
"113666","2016-2017","Washington",2017-05-27,0,0,0,0,0
"113667","2016-2017","Wayne",2017-05-27,0,0,0,0,0
"113668","2016-2017","Westchester",2017-05-27,0,0,0,0,0
"113669","2016-2017","Wyoming",2017-05-27,0,0,0,0,0
"113670","2016-2017","Yates",2017-05-27,0,0,0,0,0
"1153","2016-2017","Albany",2017-06-03,0,0,0,0,0
"115210","2016-2017","Allegany",2017-06-03,0,0,0,0,0
"113711","2016-2017","Bronx",2017-06-03,0,0,0,0,0
"115212","2016-2017","Broome",2017-06-03,0,0,0,0,0
"115213","2016-2017","Cattaraugus",2017-06-03,0,0,0,0,0
"115214","2016-2017","Cayuga",2017-06-03,0,0,0,0,0
"115215","2016-2017","Chautauqua",2017-06-03,0,0,0,0,0
"115216","2016-2017","Chemung",2017-06-03,0,0,0,0,0
"115217","2016-2017","Chenango",2017-06-03,0,0,0,0,0
"115218","2016-2017","Clinton",2017-06-03,0,0,0,0,0
"115319","2016-2017","Columbia",2017-06-03,0,0,0,0,0
"115320","2016-2017","Cortland",2017-06-03,0,0,0,0,0
"115321","2016-2017","Delaware",2017-06-03,0,0,0,0,0
"115222","2016-2017","Dutchess",2017-06-03,0,0,0,0,0
"115223","2016-2017","Erie",2017-06-03,0,0,0,0,0
"115224","2016-2017","Essex",2017-06-03,0,0,0,0,0
"115225","2016-2017","Franklin",2017-06-03,0,0,0,0,0
"115226","2016-2017","Fulton",2017-06-03,0,0,0,0,0
"115227","2016-2017","Genesee",2017-06-03,0,0,0,0,0
"115137","2016-2017","Greene",2017-06-03,0,0,0,0,0
"115139","2016-2017","Hamilton",2017-06-03,0,0,0,0,0
"115141","2016-2017","Herkimer",2017-06-03,0,0,0,0,0
"115143","2016-2017","Jefferson",2017-06-03,0,0,0,0,0
"113532","2016-2017","Kings",2017-06-03,0,0,0,0,0
"113933","2016-2017","Lewis",2017-06-03,0,0,0,0,0
