"","County","ARIMA","HW","Time_Period"
"986","Franklin","1.6971833333172","-0.10538927907934","9"
"987","Franklin","1.74027700339089","0.301716833887229","10"
"988","Franklin","1.83004331854151","1.40155003576494","11"
"989","Franklin","1.85628593791998","2.11214582177916","12"
"990","Franklin","1.98400209412695","0.934294808823771","13"
"991","Franklin","2.15698587042381","1.4860558559067","14"
"992","Franklin","2.64221527099334","3.11525160621253","15"
"993","Franklin","3.12296660721252","4.93676241572162","16"
"994","Franklin","2.76534906775156","6.62637564652524","17"
"995","Franklin","3.03293969530072","10.7468839880724","18"
"996","Franklin","2.61963186664153","10.5530533637958","19"
"997","Franklin","2.93724135750256","14.6533532898237","20"
"998","Franklin","2.94056891730976","10.1531341038272","21"
"999","Franklin","3.46611871104433","6.71475516881626","22"
"1000","Franklin","2.68310986012527","2.11672007490341","23"
"1001","Franklin","2.10871391207673","1.10108744079841","24"
"1002","Franklin","2.057646109001","0.556783593655382","25"
"1003","Franklin","2.37246878814574","4.02841650240634","26"
"1004","Franklin","2.32091656607383","-0.330419176972456","27"
"1005","Franklin","2.00737295016912","-1.14351600567324","28"
"1006","Franklin","2.21720942326342","-1.04060049010952","29"
"1007","Franklin","2.42685044135804","0.893865717915154","30"
"1008","Franklin","1.95611357145819","-1.04752882125662","31"
"1009","Franklin","1.95628868468422","0.25609711782523","32"
"1010","Franklin","1.95647558209419","0.610397271146845","33"
"1011","Franklin","1.9042432697551","0.587818648281328","34"
"1012","Franklin","1.90435934416865","1.36859192592018","35"
"1013","Franklin","1.90442246765606","1.72470723087309","36"
"1014","Franklin","1.90449464584594","1.86301628470763","37"
"1015","Franklin","1.90453239874968","1.91881128671062","38"
"1016","Franklin","1.90457734045142","1.94679122307077","39"
"1017","Franklin","1.90459984948335","1.96007961274073","40"
"1018","Franklin","1.90462787191898","1.95553812629984","41"
"1019","Franklin","1.90464124364711","1.92790885428632","42"
"1020","Franklin","1.90465874270502","1.85622276285149","43"
"1021","Franklin","1.90466665257852","1.7228542604856","44"
"1022","Franklin","1.90467759758266","1.53608886930712","45"
"1023","Franklin","1.90468225305584","1.31694675437274","46"
"1024","Franklin","1.90468911030352","1.10879549889798","47"
"1025","Franklin","1.90469183390013","0.952327405288504","48"
"1026","Franklin","1.90469613774172","0.854989603887356","49"
"1027","Franklin","1.90469771956099","0.803882570496803","50"
"1028","Franklin","1.90470042585158","0.776751641042428","51"
"1029","Franklin","1.90470133636017","0.803388570264312","52"
"1030","Franklin","1.92700120309505","0.867568533077114","53"
"1031","Franklin","1.94332067576512","0.794149930932671","54"
"1032","Franklin","1.95702130293469","0.761216606547145","55"
"1033","Franklin","1.96697807574708","0.766677003586248","56"
"1034","Franklin","1.97813746681779","1.03991278659393","57"
"1035","Franklin","1.98147060908118","1.31290652807683","58"
"1036","Franklin","1.98938657909872","1.06445559309112","59"
"1037","Franklin","1.99034908219052","0.116422857248881","60"
"1038","Franklin","1.99353301544192","0.697457984644727","61"
"1039","Fulton","5.68170327691155e-19","-0.0294445783473365","1"
"1040","Fulton","5.68170327691155e-19","-0.0446338278036614","2"
"1041","Fulton","5.68170327691155e-19","-0.0454217464291681","3"
"1042","Fulton","5.68170327691155e-19","0.0332976476934763","4"
"1043","Fulton","5.68170327691155e-19","-0.0844973655745863","5"
"1044","Fulton","5.68170327691155e-19","0.0462431638336163","6"
"1045","Fulton","5.68170327691155e-19","-0.076199358838691","7"
"1046","Fulton","5.68170327691155e-19","0.226231412937104","8"
"1047","Fulton","5.68170327691155e-19","0.0940215832937774","9"
"1048","Fulton","5.68170327691155e-19","0.388415374398915","10"
"1049","Fulton","5.68170327691155e-19","1.89973464195737","11"
"1050","Fulton","5.68170327691155e-19","-0.202530815459041","12"
"1051","Fulton","5.68170327691155e-19","0.427294888755566","13"
"1052","Fulton","5.68170327691155e-19","0.931597298027723","14"
"1053","Fulton","5.68170327691155e-19","3.28307354402491","15"
"1054","Fulton","5.68170327691155e-19","3.50814608888776","16"
"1055","Fulton","5.68170327691155e-19","2.40570516135759","17"
"1056","Fulton","5.68170327691155e-19","1.36709996312299","18"
"1057","Fulton","5.68170327691155e-19","4.1778123372516","19"
"1058","Fulton","5.68170327691155e-19","5.01367063959519","20"
"1059","Fulton","5.68170327691155e-19","2.6794452849118","21"
"1060","Fulton","5.68170327691155e-19","2.00105598248668","22"
"1061","Fulton","5.68170327691155e-19","1.22877850245231","23"
"1062","Fulton","5.68170327691155e-19","2.50616555834321","24"
"1063","Fulton","5.68170327691155e-19","3.45877897130053","25"
"1064","Fulton","5.68170327691155e-19","1.92430697699182","26"
"1065","Fulton","5.68170327691155e-19","0.783298965730801","27"
"1066","Fulton","5.68170327691155e-19","-0.866662315960001","28"
"1067","Fulton","5.68170327691155e-19","-0.254335453331297","29"
"1068","Fulton","5.68170327691155e-19","-0.0203314076880292","30"
"1069","Fulton","5.68170327691155e-19","0.48705295661106","31"
"1070","Fulton","5.68170327691155e-19","0.377270702710011","32"
"1071","Fulton","5.68170327691155e-19","0.612263655525448","33"
"1072","Fulton","5.68170327691155e-19","0.693718687329526","34"
"1073","Fulton","5.68170327691155e-19","0.854246383340916","35"
"1074","Fulton","5.68170327691155e-19","0.908495847316655","36"
"1075","Fulton","5.68170327691155e-19","0.936922558492097","37"
"1076","Fulton","5.68170327691155e-19","0.959212012765175","38"
"1077","Fulton","5.68170327691155e-19","0.975126035939183","39"
"1078","Fulton","5.68170327691155e-19","0.982899120177877","40"
"1079","Fulton","5.68170327691155e-19","0.981587436579052","41"
"1080","Fulton","5.68170327691155e-19","0.960804021671832","42"
"1081","Fulton","5.68170327691155e-19","0.924755658863103","43"
"1082","Fulton","5.68170327691155e-19","0.901822740917989","44"
"1083","Fulton","5.68170327691155e-19","0.867674959137208","45"
"1084","Fulton","5.68170327691155e-19","0.800921773892712","46"
"1085","Fulton","5.68170327691155e-19","0.73666090440312","47"
"1086","Fulton","5.68170327691155e-19","0.686774101547688","48"
"1087","Fulton","5.68170327691155e-19","0.649874654601522","49"
"1088","Fulton","5.68170327691155e-19","0.624061960514996","50"
"1089","Fulton","5.68170327691155e-19","0.583326992655666","51"
"1090","Fulton","5.68170327691155e-19","0.568760391431503","52"
"1091","Fulton","5.68170327691155e-19","0.541011325349411","53"
"1092","Fulton","5.68170327691155e-19","0.525822075893086","54"
"1093","Fulton","5.68170327691155e-19","0.525034157267579","55"
"1094","Fulton","5.68170327691155e-19","0.603753551390224","56"
"1095","Fulton","5.68170327691155e-19","0.485958538122161","57"
"1096","Fulton","5.68170327691155e-19","0.616699067530364","58"
"1097","Fulton","5.68170327691155e-19","0.494256544858056","59"
"1098","Fulton","5.68170327691155e-19","0.796687316633852","60"
"1099","Fulton","5.68170327691155e-19","0.664477486990525","61"
"1100","Genesee","-0.025484279960325","0.039956015341271","1"
"1101","Genesee","-0.054128380758277","0.0606812614517729","2"
"1102","Genesee","-0.0522768217269509","0.0717911229468902","3"
"1103","Genesee","-0.03779085636209","0.092516369057392","4"
"1104","Genesee","-0.0350168343684969","0.122856999783278","5"
"1105","Genesee","-0.0431804224047916","0.153197630509165","6"
"1106","Genesee","-0.0490312046072242","0.183538261235051","7"
"1107","Genesee","-0.0482236362174456","0.213878891960938","8"
"1108","Genesee","-0.046257423992884","0.244219522686824","9"
"1109","Genesee","-0.0474228906977654","0.27456015341271","10"
"1110","Genesee","-0.0503302759569992","0.304900784138597","11"
"1111","Genesee","-0.0521945329919959","0.335241414864483","12"
"1112","Genesee","-0.0527560713636286","0.36558204559037","13"
"1113","Genesee","-0.0534056182171933","0.395922676316256","14"
"1114","Genesee","-0.0547808901351292","0.426263307042142","15"
"1115","Genesee","-0.0563698715511688","1.45660393776803","16"
"1116","Genesee","-0.0576489096260269","5.48694456849392","17"
"1117","Genesee","-0.0587027793772923","3.5172851992198","18"
"1118","Genesee","-0.0598409385428507","7.54762582994569","19"
"1119","Genesee","-0.0611293408794407","11.5779664606716","20"
"1120","Genesee","-0.0624267829046233","17.6083070913975","21"
"1121","Genesee","-0.0636474176099401","18.6386477221233","22"
"1122","Genesee","-0.0648356547796322","15.6689883528492","23"
"1123","Genesee","-0.0660531831324862","7.69932898357512","24"
"1124","Genesee","-0.0672984919755626","3.72966961430101","25"
"1125","Genesee","-0.068538169501453","1.55808716810382","26"
"1126","Genesee","-0.0697610227054161","0.626889337291241","27"
"1127","Genesee","-0.0709808349258797","0.868768429555589","28"
"1128","Genesee","-0.0722085195803311","1.37026290643532","29"
"1129","Genesee","-0.0734406514832608","1.86214199869967","30"
"1130","Genesee","-0.0746701857269124","2.20017493711786","31"
"1131","Genesee","-0.075896417561908","2.41320787553606","32"
"1132","Genesee","-0.0771228476249756","2.50124081395425","33"
"1133","Genesee","-0.078351108478186","2.56042759852629","34"
"1134","Genesee","-0.0795799211340266","2.6388451523291","35"
"1135","Genesee","-0.0808079564463868","2.69803193690114","36"
"1136","Genesee","-0.0820354186057082","2.72837256762703","37"
"1137","Genesee","-0.0832630891383843","2.7683285829683","38"
"1138","Genesee","-0.0844911398870488","2.80828459830957","39"
"1139","Genesee","-0.085719216141893","2.83862522903546","40"
"1140","Genesee","-0.0869470989670127","2.86896585976134","41"
"1141","Genesee","-0.088174898742559","2.88969110587184","42"
"1142","Genesee","-0.0894027717599071","2.88157019813619","43"
"1143","Genesee","-0.0906307153287997","2.85421852116977","44"
"1144","Genesee","-0.0918586452071398","2.78840530574181","45"
"1145","Genesee","-0.0930865325776317","2.64566901339077","46"
"1146","Genesee","-0.0943144119785367","2.40677887488589","47"
"1147","Genesee","-0.0955423111668898","2.10058104407332","48"
"1148","Genesee","-0.0967702217071736","1.81361398249151","49"
"1149","Genesee","-0.0979981257805955","1.63241615167894","50"
"1150","Genesee","-0.0992260214832145","1.56660293625098","51"
"1151","Genesee","-0.100453917625648","1.57771279774609","52"
"1152","Genesee","-0.101681818386193","1.61766881308736","53"
"1153","Genesee","-0.102909720570725","1.63839405919787","54"
"1154","Genesee","-0.104137620805952","1.64950392069298","55"
"1155","Genesee","-0.105365519582461","1.67022916680349","56"
"1156","Genesee","-0.106593418873795","1.70056979752937","57"
"1157","Genesee","-0.10782131912724","1.73091042825526","58"
"1158","Genesee","-0.109049219451862","1.76125105898114","59"
"1159","Genesee","-0.110277119289404","1.79159168970703","60"
"1160","Genesee","-0.111505018914115","1.82193232043292","61"
"1161","Greene","4.71893189300537e-10","-0.00610921798398556","1"
"1162","Greene","0.0898836226296515","-0.0177145020536254","2"
"1163","Greene","4.71893191189565e-10","-0.0389351707386499","3"
"1164","Greene","4.71893191189565e-10","-0.0601558394236745","4"
"1165","Greene","4.71893191189565e-10","-0.0717611234933144","5"
"1166","Greene","4.71893191189565e-10","-0.0737510229475697","6"
"1167","Greene","4.71893191189566e-10","-0.075740922401825","7"
"1168","Greene","4.71893191189564e-10","-0.0777308218560803","8"
"1169","Greene","0.0898836226296515","-0.0797207213103356","9"
"1170","Greene","0.0898836226296515","0.918289379235409","10"
"1171","Greene","0.808952599891718","0.916299479781154","11"
"1172","Greene","0.898836222049476","2.9143095803269","12"
"1173","Greene","0.808952599891718","0.912319680872643","13"
"1174","Greene","2.60662504304688","2.91032978141839","14"
"1175","Greene","2.15720693225809","3.90833988196413","15"
"1176","Greene","1.7077888214693","1.90634998250988","16"
"1177","Greene","1.43813795499603","0.904360083055622","17"
"1178","Greene","1.61790519931154","-0.0976298163986333","18"
"1179","Greene","1.79767244362706","0.900380284147111","19"
"1180","Greene","1.52802157715379","0.898390384692856","20"
"1181","Greene","1.25837071068051","-0.103599514761399","21"
"1182","Greene","0.449418111260685","-0.105589414215655","22"
"1183","Greene","0.359534489102927","1.89242068633009","23"
"1184","Greene","0.71906897773396","-0.109569213124165","24"
"1185","Greene","0.629185355576202","0.88844088742158","25"
"1186","Greene","0.269650866945169","-0.882779781263445","26"
"1187","Greene","0.71906897773396","-0.855923526871546","27"
"1188","Greene","4.71893746301077e-10","-0.829067272479648","28"
"1189","Greene","4.71893746301081e-10","-0.638749479626211","29"
"1190","Greene","0.269650866945169","-0.352277840618928","30"
"1191","Greene","0.269650866945169","-0.161960047765491","31"
"1192","Greene","0.17976724478741","-0.0197191779889768","32"
"1193","Greene","0.449418111260685","0.074444768710614","33"
"1194","Greene","4.71893746301077e-10","0.130147176948666","34"
"1195","Greene","4.71893746301077e-10","0.185849585186719","35"
"1196","Greene","4.71893746301077e-10","0.251167378040156","36"
"1197","Greene","4.71893746301077e-10","0.26840824781667","37"
"1198","Greene","4.71893746301077e-10","0.237572194516261","38"
"1199","Greene","4.71893746301077e-10","0.197120756600467","39"
"1200","Greene","4.71893746301077e-10","0.156669318684673","40"
"1201","Greene","4.71893746301077e-10","0.0873717269227255","41"
"1202","Greene","4.71893746301077e-10","0.0276895197761625","42"
"1203","Greene","4.71893746301077e-10","-0.00314653352424665","43"
"1204","Greene","4.71893746301077e-10","-0.0147518175938866","44"
"1205","Greene","4.71893746301077e-10","-0.0263571016635264","45"
"1206","Greene","4.71893746301077e-10","-0.047577770348551","46"
"1207","Greene","4.71893746301077e-10","-0.0591830544181909","47"
"1208","Greene","4.71893746301077e-10","-0.0515575692570616","48"
"1209","Greene","4.71893746301077e-10","-0.0631628533267015","49"
"1210","Greene","4.71893746301076e-10","-0.0843835220117261","50"
"1211","Greene","4.71893746301076e-10","-0.095988806081366","51"
"1212","Greene","4.71893746301076e-10","-0.107594090151006","52"
"1213","Greene","5.14309215426985e-10","-0.109583989605261","53"
"1214","Greene","0.00807906604650788","-0.121189273674901","54"
"1215","Greene","5.14309215007835e-10","-0.142409942359926","55"
"1216","Greene","5.14309215007835e-10","-0.16363061104495","56"
"1217","Greene","5.14309215007835e-10","-0.17523589511459","57"
"1218","Greene","5.14309215007835e-10","-0.177225794568845","58"
"1219","Greene","5.14309215007836e-10","-0.179215694023101","59"
"1220","Greene","5.14309215007835e-10","-0.181205593477356","60"
"1221","Greene","0.00807906604650788","-0.183195492931611","61"
"1222","Hamilton","0.142933255844951","-0.000152982521058999","1"
"1223","Hamilton","0.198552160886112","-0.0018875669340488","2"
"1224","Hamilton","0.208518030555177","0.133580030264714","3"
"1225","Hamilton","0.26119766990355","-0.0218099677651416","4"
"1226","Hamilton","0.276397385898955","-0.0254786543422736","5"
"1227","Hamilton","0.271562606301438","-0.0269808147366702","6"
"1228","Hamilton","0.273140106574405","-0.0272326015504603","7"
"1229","Hamilton","0.272543724121445","-0.0268144482630554","8"
"1230","Hamilton","0.272705503312397","-0.0260831165715428","9"
"1231","Hamilton","0.273111074400476","0.0360887956667955","10"
"1232","Hamilton","0.412558213792915","0.344845000192222","11"
"1233","Hamilton","0.272664972992854","-0.0697074240399532","12"
"1234","Hamilton","0.412554602126731","0.294296361176809","13"
"1235","Hamilton","0.551069846748225","0.422975253738482","14"
"1236","Hamilton","0.418640728446542","0.270969741665844","15"
"1237","Hamilton","0.79952414887764","0.669934429134778","16"
"1238","Hamilton","1.24547844831228","1.21760342188723","17"
"1239","Hamilton","0.905256307038546","0.426681979141904","18"
"1240","Hamilton","0.411639431096337","-0.722177346005973","19"
"1241","Hamilton","0.382653498649975","-0.457408655608445","20"
"1242","Hamilton","0.382604655817554","-0.352181244783439","21"
"1243","Hamilton","0.42606100398428","0.21567548080618","22"
"1244","Hamilton","0.521577824663318","0.00435084979946431","23"
"1245","Hamilton","0.733042116650151","0.737890278822451","24"
"1246","Hamilton","0.378398407761434","-0.232539454555029","25"
"1247","Hamilton","0.272666261764293","-0.558345243522277","26"
"1248","Hamilton","0.851393006681049","0.523372800155573","27"
"1249","Hamilton","0.245103199226804","-0.304545379848757","28"
"1250","Hamilton","0.411639430651186","-0.202645884735272","29"
"1251","Hamilton","0.278295379096415","-0.347191948974649","30"
"1252","Hamilton","0.411639430651181","-0.0969729465328593","31"
"1253","Hamilton","0.272666261764448","-0.339916115360702","32"
"1254","Hamilton","0.27266626176444","-0.266414271568391","33"
"1255","Hamilton","0.272666261764467","-0.20837151404285","34"
"1256","Hamilton","0.272666261764383","-0.162769795759265","35"
"1257","Hamilton","0.272666261764645","-0.126526171514063","36"
"1258","Hamilton","0.272666261763825","-0.0975914050924807","37"
"1259","Hamilton","0.272666261766387","-0.07440668496238","38"
"1260","Hamilton","0.272666261758387","-0.0557752317840087","39"
"1261","Hamilton","0.272666261783369","-0.040769703603704","40"
"1262","Hamilton","0.272666261705358","-0.0286651572193067","41"
"1263","Hamilton","0.27266626194896","-0.0188902359116379","42"
"1264","Hamilton","0.272666261188276","-0.0109913621237841","43"
"1265","Hamilton","0.272666263563625","-0.00460622954563913","44"
"1266","Hamilton","0.272666256146239","0.000556028102343896","45"
"1267","Hamilton","0.272666279308146","0.00362125304798995","46"
"1268","Hamilton","0.272666206981602","0.00507656083636749","47"
"1269","Hamilton","0.272666432830315","0.00616367618320095","48"
"1270","Hamilton","0.272668572761983","0.00672416601733707","49"
"1271","Hamilton","0.272666251924626","0.00691878571802767","50"
"1272","Hamilton","0.27267164532249","0.00687022877386546","51"
"1273","Hamilton","0.272667751415472","0.00617241396869395","52"
"1274","Hamilton","0.292531639188421","0.00563118891239103","53"
"1275","Hamilton","0.300240548780946","0.00389660449940124","54"
"1276","Hamilton","0.292056032462751","0.139364201698165","55"
"1277","Hamilton","0.308925967807785","-0.0160257963316916","56"
"1278","Hamilton","0.311079572525802","-0.0196944829088236","57"
"1279","Hamilton","0.310387041879489","-0.0211966433032202","58"
"1280","Hamilton","0.310606272094311","-0.0214484301170103","59"
"1281","Hamilton","0.310544016929515","-0.0210302768296053","60"
"1282","Hamilton","0.310566499896645","-0.0202989451380927","61"
"1283","Herkimer","0.000546688000655171","0.0286918949714365","1"
"1284","Herkimer","-1.14473427748243","-0.0626680225721978","2"
"1285","Herkimer","-0.426195938456375","-0.0365548989379487","3"
"1286","Herkimer","-0.406385395425899","-0.0537463289819735","4"
"1287","Herkimer","-0.955559433949205","-0.0561269426207718","5"
"1288","Herkimer","-0.459631438052225","-0.00289748110821453","6"
"1289","Herkimer","0.480184031518863","0.178796938470506","7"
"1290","Herkimer","0.718846947480317","0.515694373413206","8"
"1291","Herkimer","-0.321767526945886","0.279255722850249","9"
"1292","Herkimer","0.0760905187680265","-0.0849343611052993","10"
"1293","Herkimer","-0.743830240990609","-0.270732178119772","11"
"1294","Herkimer","1.01531841280261","-0.274795918358168","12"
"1295","Herkimer","1.91912826155379","1.0493281606066","13"
"1296","Herkimer","1.65587839283056","1.97077977392195","14"
"1297","Herkimer","4.13449479300771","3.11758208431921","15"
"1298","Herkimer","3.04613274871517","2.4075630132536","16"
"1299","Herkimer","8.23438726210513","0.762946293933568","17"
"1300","Herkimer","11.3145332786484","8.39737487136851","18"
"1301","Herkimer","15.72806222887","6.50964409816602","19"
"1302","Herkimer","18.2745495412736","7.94255228396329","20"
"1303","Herkimer","18.367919728695","9.26145667156897","21"
"1304","Herkimer","6.73553726656189","5.28199421055878","22"
"1305","Herkimer","4.56163380197276","4.18503085283033","23"
"1306","Herkimer","1.47143671904089","3.97355054620056","24"
"1307","Herkimer","1.21833179630948","1.3076644291156","25"
"1308","Herkimer","1.28758632358052","-0.609739281390238","26"
"1309","Herkimer","-0.251166504085895","-1.06214487017984","27"
"1310","Herkimer","2.68324006968913","-1.31085024786972","28"
"1311","Herkimer","3.88346648433452","-0.557596682480464","29"
"1312","Herkimer","0.557574459814683","-0.516141480176297","30"
"1313","Herkimer","0.773072647462606","0.895300404674522","31"
"1314","Herkimer","0.25527903914132","0.90932481245558","32"
"1315","Herkimer","-0.256127349184761","1.11647403665974","33"
"1316","Herkimer","-0.621560343309314","1.21198050746663","34"
"1317","Herkimer","-0.618528292947197","1.33351942825475","35"
"1318","Herkimer","-0.616432037429898","1.34972764277309","36"
"1319","Herkimer","-0.620597924719854","1.36860195087695","37"
"1320","Herkimer","-0.618249820973727","1.38845875523305","38"
"1321","Herkimer","-0.617394102571227","1.39191373701043","39"
"1322","Herkimer","-0.619905494796867","1.37637259413225","40"
"1323","Herkimer","-0.618192018816504","1.3416153067643","41"
"1324","Herkimer","-0.617953550540625","1.304124535046","42"
"1325","Herkimer","-0.619426801374671","1.29939845204431","43"
"1326","Herkimer","-0.618229208978904","1.24193190567995","44"
"1327","Herkimer","-0.61826847554544","1.12663281718988","45"
"1328","Herkimer","-0.619106415991898","1.01959042692422","46"
"1329","Herkimer","-0.618297557250185","0.881372473478622","47"
"1330","Herkimer","-0.618438787962415","0.746562150155169","48"
"1331","Herkimer","-0.618897925561748","0.653829166255648","49"
"1332","Herkimer","-0.618367322830476","0.583937865446136","50"
"1333","Herkimer","-0.618526070559814","0.541837858406156","51"
"1334","Herkimer","-0.618765710696357","0.537821224280714","52"
"1335","Herkimer","-0.642764303645648","0.56651311925215","53"
"1336","Herkimer","-0.815174266917773","0.475153201708516","54"
"1337","Herkimer","-0.691878729494693","0.501266325342765","55"
"1338","Herkimer","-0.688294518647374","0.48407489529874","56"
"1339","Herkimer","-0.782696017457102","0.481694281659942","57"
"1340","Herkimer","-0.697557853243867","0.534923743172499","58"
"1341","Herkimer","-0.707914904589168","0.716618162751219","59"
"1342","Herkimer","-0.760444047115483","1.05351559769392","60"
"1343","Herkimer","-0.703971753408563","0.817076947130962","61"
"1344","Jefferson","0.117009551004215","-0.0264618044381986","1"
"1345","Jefferson","-0.00215238828185509","-0.0144620704148579","2"
"1346","Jefferson","0.118446549063105","0.0167684328392514","3"
"1347","Jefferson","-0.00323560685383718","0.0576143207087458","4"
"1348","Jefferson","0.243490106281353","0.0888448239628552","5"
"1349","Jefferson","0.120521701605606","0.11045994260158","6"
"1350","Jefferson","0.119449911312318","0.141690445855689","7"
"1351","Jefferson","0.120150097839173","1.18253633372518","8"
"1352","Jefferson","0.741476273263201","0.223382221594678","9"
"1353","Jefferson","0.244168824991892","0.264228109464172","10"
"1354","Jefferson","0.104499195493003","0.305073997333666","11"
"1355","Jefferson","0.16766476094819","0.34591988520316","12"
"1356","Jefferson","0.929283916670777","0.386765773072654","13"
"1357","Jefferson","2.01825560415922","0.427611660942148","14"
"1358","Jefferson","3.52598459917338","1.46845754881164","15"
"1359","Jefferson","4.10399473962292","1.50930343668114","16"
"1360","Jefferson","9.40366422391362","4.55014932455063","17"
"1361","Jefferson","16.5147119205773","12.5909952124201","18"
"1362","Jefferson","31.9281783402421","17.6318411002896","19"
"1363","Jefferson","19.8891550789544","13.6726869881591","20"
"1364","Jefferson","15.2536227820844","10.7135328760286","21"
"1365","Jefferson","15.4681925053069","5.7543787638981","22"
"1366","Jefferson","6.99823830550984","10.7952246517676","23"
"1367","Jefferson","6.05472342840784","13.8360705396371","24"
"1368","Jefferson","4.41187934388687","2.87691642750658","25"
"1369","Jefferson","4.68159504175099","1.54276231537608","26"
"1370","Jefferson","3.68525873223247","1.6316851263225","27"
"1371","Jefferson","2.14377099382527","1.77830024496122","28"
"1372","Jefferson","1.92220282304226","2.10760767129225","29"
"1373","Jefferson","1.05978146544555","2.4272997130079","30"
"1374","Jefferson","0.473959971562608","2.66045329318509","31"
"1375","Jefferson","0.378620426067611","2.88399148874689","32"
"1376","Jefferson","0.261789627704376","3.01137583815484","33"
"1377","Jefferson","-0.00430473008624732","3.09068326448588","34"
"1378","Jefferson","-0.00430480746780967","3.15075992158614","35"
"1379","Jefferson","-0.00430475223798221","3.19160580945563","36"
"1380","Jefferson","-0.00430479165602105","3.23245169732513","37"
"1381","Jefferson","-0.00430476352489254","3.27329758519462","38"
"1382","Jefferson","-0.00430478359834122","3.31414347306412","39"
"1383","Jefferson","-0.00430476927829963","3.35498936093361","40"
"1384","Jefferson","-0.00430477948876136","3.38621986418772","41"
"1385","Jefferson","-0.00430477221579944","3.40783498282645","42"
"1386","Jefferson","-0.0043047773861399","3.4102193322344","43"
"1387","Jefferson","-0.00430477372490681","3.30683445087313","44"
"1388","Jefferson","-0.00430477629731306","3.06883418489647","45"
"1389","Jefferson","-0.00430477451844182","2.82121853430442","46"
"1390","Jefferson","-0.00430477570797837","2.64091057602007","47"
"1391","Jefferson","-0.00430477497122714","2.53752569465879","48"
"1392","Jefferson","-0.00430477533976624","2.43414081329752","49"
"1393","Jefferson","-0.00430477529713391","2.25383285501317","50"
"1394","Jefferson","-0.00430477501875336","2.15044797365189","51"
"1395","Jefferson","-0.00430477565010467","2.12398616921369","52"
"1396","Jefferson","-0.00522241650636939","2.0975243647755","53"
"1397","Jefferson","-0.00456744203794021","2.10952409879884","54"
"1398","Jefferson","-0.00503493599417087","2.14075460205295","55"
"1399","Jefferson","-0.00470125795075592","2.18160048992244","56"
"1400","Jefferson","-0.00493942367498251","2.21283099317655","57"
"1401","Jefferson","-0.00476943073323585","2.23444611181527","58"
"1402","Jefferson","-0.0048907647343291","2.26567661506938","59"
"1403","Jefferson","-0.00480416149262959","3.30652250293888","60"
"1404","Jefferson","-0.00486597534039926","2.34736839080837","61"
"1405","Kings","-0.26040835309063","0.592858608082896","1"
"1406","Kings","-0.185211550608032","3.21332388563336","2"
"1407","Kings","0.406325100436728","1.82675171779031","3"
"1408","Kings","2.2416403261573","4.47514677266271","4"
"1409","Kings","1.35764896832021","9.94340266873481","5"
"1410","Kings","2.12244633196017","17.8257493301595","6"
"1411","Kings","1.96173238031828","19.7150109173932","7"
"1412","Kings","3.72139840537328","16.1875252981943","8"
"1413","Kings","6.98093980068072","29.6754847930071","9"
"1414","Kings","15.2567684340562","51.9558923211615","10"
"1415","Kings","31.1638280284563","97.5325109152984","11"
"1416","Kings","39.7184899709","105.637090711938","12"
"1417","Kings","38.1028631805958","115.991281905482","13"
"1418","Kings","55.6514605539712","107.471272342318","14"
"1419","Kings","102.071599911989","130.938681399539","15"
"1420","Kings","163.262975379477","100.199316284303","16"
"1421","Kings","210.683487009036","85.3213659974306","17"
"1422","Kings","347.906538173273","98.6592959653851","18"
"1423","Kings","318.59146037862","65.5791692654125","19"
"1424","Kings","365.03713193114","87.3516880042504","20"
"1425","Kings","473.889978821842","96.4556661036234","21"
"1426","Kings","138.824584663713","-35.5952151673217","22"
"1427","Kings","73.1337918653637","22.682853944776","23"
"1428","Kings","49.8397316230957","13.6341300273704","24"
"1429","Kings","37.1174805272597","5.04644942166252","25"
"1430","Kings","40.0224808006182","16.9454497589366","26"
"1431","Kings","28.8426571055367","4.98522898925931","27"
"1432","Kings","18.4033696362649","-2.00025411589855","28"
"1433","Kings","8.94987696239588","65.5066358068427","29"
"1434","Kings","11.468933492682","35.9980952995043","30"
"1435","Kings","6.19562282827697","12.7120390927521","31"
"1436","Kings","2.16382830657126","12.4011909830148","32"
"1437","Kings","2.35399665009733","15.0468015559214","33"
"1438","Kings","0.0102898487676577","13.9374348779599","34"
"1439","Kings","0.0102898487676577","18.953814988299","35"
"1440","Kings","0.0102898487676577","20.1149873496698","36"
"1441","Kings","0.0102898487676577","19.9736169635798","37"
"1442","Kings","0.0102898487676577","19.373951935811","38"
"1443","Kings","0.0102898487676577","18.5310718524331","39"
"1444","Kings","0.0102898487676577","17.4937337567911","40"
"1445","Kings","0.0102898487676577","16.4205538991633","41"
"1446","Kings","0.0102898487676577","15.3050733402039","42"
"1447","Kings","0.0102898487676577","14.3618905474899","43"
"1448","Kings","0.0102898487676577","13.5919260103275","44"
"1449","Kings","0.0102898487676577","12.8143269715818","45"
"1450","Kings","0.0102898487676577","11.840075211624","46"
"1451","Kings","0.0102898487676577","10.8482937393633","47"
"1452","Kings","0.0102898487676577","10.1823440185153","48"
"1453","Kings","0.0102898487676577","9.78655185144253","49"
"1454","Kings","0.0102898487676577","9.49745348309186","50"
"1455","Kings","0.0102898487676577","9.38486583219236","51"
"1456","Kings","0.0127819369115863","10.7437462648339","52"
"1457","Kings","0.0127819369115863","11.3366048729168","53"
"1458","Kings","0.0127819369115863","13.9570701504673","54"
