"","County","Period","Date","Incidents","ARIMA","Error_ARIMA","HW","Error_HW","Latitude","Longitude"
"324","Albany","2012-2013",2013-09-28,0,0,0,0,0,42.5882713,-73.9740136
"325","Albany","2010-2011",2011-01-01,5,0,0,0,0,42.5882713,-73.9740136
"326","Albany","2017-2018",2018-06-09,0,0,0,0,0,42.5882713,-73.9740136
"327","Albany","2018-2019",2019-05-18,3,1,-2,0,-3,42.5882713,-73.9740136
"328","Albany","2012-2013",2012-12-01,5,0,0,0,0,42.5882713,-73.9740136
"329","Albany","2015-2016",2016-08-20,0,0,0,0,0,42.5882713,-73.9740136
"330","Albany","2009-2010",2010-02-20,0,0,0,0,0,42.5882713,-73.9740136
"331","Albany","2011-2012",2012-01-07,0,0,0,0,0,42.5882713,-73.9740136
"332","Albany","2017-2018",2018-07-07,0,0,0,0,0,42.5882713,-73.9740136
"333","Albany","2010-2011",2011-02-12,3,0,0,0,0,42.5882713,-73.9740136
"334","Albany","2013-2014",2013-12-07,3,0,0,0,0,42.5882713,-73.9740136
"335","Albany","2015-2016",2015-10-10,0,0,0,0,0,42.5882713,-73.9740136
"336","Albany","2012-2013",2013-01-12,65,0,0,0,0,42.5882713,-73.9740136
"337","Albany","2015-2016",2016-10-01,0,0,0,0,0,42.5882713,-73.9740136
"338","Albany","2009-2010",2010-04-03,0,0,0,0,0,42.5882713,-73.9740136
"339","Albany","2011-2012",2012-02-18,0,0,0,0,0,42.5882713,-73.9740136
"340","Albany","2014-2015",2014-12-13,0,0,0,0,0,42.5882713,-73.9740136
"341","Albany","2017-2018",2018-09-01,0,0,0,0,0,42.5882713,-73.9740136
"342","Albany","2013-2014",2014-01-18,69,0,0,0,0,42.5882713,-73.9740136
"343","Albany","2017-2018",2017-10-07,0,0,0,0,0,42.5882713,-73.9740136
"344","Albany","2012-2013",2013-02-23,13,0,0,0,0,42.5882713,-73.9740136
"345","Albany","2015-2016",2015-12-19,1,0,0,0,0,42.5882713,-73.9740136
"346","Albany","2011-2012",2012-03-31,3,0,0,0,0,42.5882713,-73.9740136
"347","Albany","2018-2019",2019-09-07,0,0,0,1,1,42.5882713,-73.9740136
"348","Albany","2014-2015",2015-01-24,0,0,0,0,0,42.5882713,-73.9740136
"349","Albany","2018-2019",2018-10-13,0,0,0,0,0,42.5882713,-73.9740136
"350","Albany","2013-2014",2014-03-01,8,0,0,0,0,42.5882713,-73.9740136
"351","Albany","2016-2017",2016-12-24,3,0,0,0,0,42.5882713,-73.9740136
"352","Albany","2012-2013",2013-04-06,5,0,0,0,0,42.5882713,-73.9740136
"353","Albany","2015-2016",2016-01-30,4,0,0,0,0,42.5882713,-73.9740136
"354","Albany","2011-2012",2012-05-12,2,0,0,0,0,42.5882713,-73.9740136
"355","Albany","2019-2020",2019-10-19,0,0,0,0,0,42.5882713,-73.9740136
"356","Albany","2014-2015",2015-03-07,0,0,0,0,0,42.5882713,-73.9740136
"357","Albany","2017-2018",2017-12-30,46,0,0,0,0,42.5882713,-73.9740136
"358","Albany","2013-2014",2014-04-12,34,0,0,0,0,42.5882713,-73.9740136
"359","Albany","2016-2017",2017-02-04,54,0,0,0,0,42.5882713,-73.9740136
"360","Albany","2012-2013",2013-05-18,1,0,0,0,0,42.5882713,-73.9740136
"361","Albany","2015-2016",2016-03-12,85,0,0,0,0,42.5882713,-73.9740136
"362","Albany","2018-2019",2019-01-05,33,11,-22,10,-23,42.5882713,-73.9740136
"363","Albany","2010-2011",2011-07-30,0,0,0,0,0,42.5882713,-73.9740136
"364","Albany","2017-2018",2018-09-08,0,0,0,0,0,42.5882713,-73.9740136
"365","Albany","2017-2018",2018-02-10,183,0,0,0,0,42.5882713,-73.9740136
"366","Albany","2013-2014",2014-05-24,0,0,0,0,0,42.5882713,-73.9740136
"367","Albany","2009-2010",2010-09-04,0,0,0,0,0,42.5882713,-73.9740136
"368","Albany","2017-2018",2018-02-24,159,0,0,0,0,42.5882713,-73.9740136
"369","Albany","2013-2014",2014-06-07,0,0,0,0,0,42.5882713,-73.9740136
"370","Albany","2009-2010",2010-09-18,0,0,0,0,0,42.5882713,-73.9740136
"371","Albany","2014-2015",2015-05-30,0,0,0,0,0,42.5882713,-73.9740136
"372","Albany","2010-2011",2011-09-10,0,0,0,0,0,42.5882713,-73.9740136
"373","Albany","2013-2014",2014-07-05,0,0,0,0,0,42.5882713,-73.9740136
"374","Albany","2014-2015",2015-06-13,0,0,0,0,0,42.5882713,-73.9740136
"375","Albany","2010-2011",2011-09-24,0,0,0,0,0,42.5882713,-73.9740136
"376","Albany","2013-2014",2014-07-19,0,0,0,0,0,42.5882713,-73.9740136
"377","Albany","2011-2012",2012-09-15,0,0,0,0,0,42.5882713,-73.9740136
"378","Albany","2018-2019",2019-03-30,119,7,-112,0,-119,42.5882713,-73.9740136
"379","Albany","2013-2014",2014-08-02,0,0,0,0,0,42.5882713,-73.9740136
"380","Albany","2011-2012",2012-09-29,0,0,0,0,0,42.5882713,-73.9740136
"381","Albany","2013-2014",2014-08-16,0,0,0,0,0,42.5882713,-73.9740136
"382","Albany","2016-2017",2017-06-10,0,0,0,0,0,42.5882713,-73.9740136
"383","Albany","2012-2013",2012-10-13,0,0,0,0,0,42.5882713,-73.9740136
"384","Albany","2013-2014",2014-08-30,0,0,0,0,0,42.5882713,-73.9740136
"385","Albany","2016-2017",2017-06-24,0,0,0,0,0,42.5882713,-73.9740136
"386","Albany","2013-2014",2013-10-05,0,0,0,0,0,42.5882713,-73.9740136
"387","Albany","2013-2014",2014-09-13,0,0,0,0,0,42.5882713,-73.9740136
"388","Albany","2017-2018",2018-06-16,0,0,0,0,0,42.5882713,-73.9740136
"389","Albany","2018-2019",2019-05-25,0,0,0,2,2,42.5882713,-73.9740136
"390","Albany","2013-2014",2014-09-27,0,0,0,0,0,42.5882713,-73.9740136
"391","Albany","2013-2014",2014-06-14,0,0,0,0,0,42.5882713,-73.9740136
"392","Albany","2009-2010",2010-02-27,0,0,0,0,0,42.5882713,-73.9740136
"393","Albany","2014-2015",2014-10-11,0,0,0,0,0,42.5882713,-73.9740136
"394","Albany","2017-2018",2018-07-14,0,0,0,0,0,42.5882713,-73.9740136
"395","Albany","2010-2011",2011-02-19,8,0,0,0,0,42.5882713,-73.9740136
"396","Albany","2014-2015",2014-10-25,0,0,0,0,0,42.5882713,-73.9740136
"397","Albany","2015-2016",2015-10-17,0,0,0,0,0,42.5882713,-73.9740136
"398","Albany","2010-2011",2011-03-05,6,0,0,0,0,42.5882713,-73.9740136
"399","Albany","2016-2017",2016-10-08,0,0,0,0,0,42.5882713,-73.9740136
"400","Albany","2009-2010",2010-04-10,0,0,0,0,0,42.5882713,-73.9740136
"401","Albany","2010-2011",2011-03-19,7,0,0,0,0,42.5882713,-73.9740136
"402","Albany","2016-2017",2016-10-22,2,0,0,0,0,42.5882713,-73.9740136
"403","Albany","2010-2011",2011-04-02,9,0,0,0,0,42.5882713,-73.9740136
"404","Albany","2016-2017",2017-06-17,0,0,0,0,0,42.5882713,-73.9740136
"405","Albany","2017-2018",2017-10-14,0,0,0,0,0,42.5882713,-73.9740136
"406","Albany","2010-2011",2011-04-16,6,0,0,0,0,42.5882713,-73.9740136
"407","Albany","2016-2017",2017-07-01,0,0,0,0,0,42.5882713,-73.9740136
"408","Albany","2017-2018",2017-10-28,1,0,0,0,0,42.5882713,-73.9740136
"409","Albany","2010-2011",2011-04-30,1,0,0,0,0,42.5882713,-73.9740136
"410","Albany","2017-2018",2018-06-23,0,0,0,0,0,42.5882713,-73.9740136
"411","Albany","2018-2019",2018-10-20,2,0,-2,0,-2,42.5882713,-73.9740136
"412","Albany","2010-2011",2011-05-14,0,0,0,0,0,42.5882713,-73.9740136
"413","Albany","2009-2010",2010-06-19,0,0,0,0,0,42.5882713,-73.9740136
"414","Albany","2018-2019",2018-11-03,1,0,-1,0,-1,42.5882713,-73.9740136
"415","Albany","2010-2011",2011-05-28,0,0,0,0,0,42.5882713,-73.9740136
"416","Albany","2011-2012",2012-05-19,4,0,0,0,0,42.5882713,-73.9740136
"417","Albany","2019-2020",2019-10-26,2,0,-2,0,-2,42.5882713,-73.9740136
"418","Albany","2010-2011",2011-06-11,0,0,0,0,0,42.5882713,-73.9740136
"419","Albany","2011-2012",2012-06-02,0,0,0,0,0,42.5882713,-73.9740136
"420","Albany","2019-2020",2019-11-09,5,0,-5,1,-4,42.5882713,-73.9740136
"421","Albany","2009-2010",2010-07-31,0,0,0,0,0,42.5882713,-73.9740136
"422","Albany","2012-2013",2013-05-25,0,0,0,0,0,42.5882713,-73.9740136
"423","Albany","2019-2020",2019-11-30,5,0,-5,2,-3,42.5882713,-73.9740136
"424","Albany","2009-2010",2010-08-14,0,0,0,0,0,42.5882713,-73.9740136
"425","Albany","2012-2013",2013-06-08,0,0,0,0,0,42.5882713,-73.9740136
"426","Albany","2009-2010",2010-05-01,0,0,0,0,0,42.5882713,-73.9740136
"427","Albany","2017-2018",2018-02-17,174,0,0,0,0,42.5882713,-73.9740136
"428","Albany","2013-2014",2014-05-31,0,0,0,0,0,42.5882713,-73.9740136
"429","Albany","2009-2010",2010-09-11,0,0,0,0,0,42.5882713,-73.9740136
"430","Albany","2017-2018",2018-03-03,102,0,0,0,0,42.5882713,-73.9740136
"431","Albany","2010-2011",2011-05-07,0,0,0,0,0,42.5882713,-73.9740136
"432","Albany","2009-2010",2010-09-25,0,0,0,0,0,42.5882713,-73.9740136
"433","Albany","2014-2015",2015-06-06,0,0,0,0,0,42.5882713,-73.9740136
"434","Albany","2010-2011",2011-09-17,0,0,0,0,0,42.5882713,-73.9740136
"435","Albany","2013-2014",2014-07-12,0,0,0,0,0,42.5882713,-73.9740136
"436","Albany","2014-2015",2015-06-20,0,0,0,0,0,42.5882713,-73.9740136
"437","Albany","2010-2011",2011-10-01,0,0,0,0,0,42.5882713,-73.9740136
"438","Albany","2013-2014",2014-07-26,0,0,0,0,0,42.5882713,-73.9740136
"439","Albany","2011-2012",2012-09-22,0,0,0,0,0,42.5882713,-73.9740136
"440","Albany","2018-2019",2019-04-06,99,6,-93,3,-96,42.5882713,-73.9740136
"441","Albany","2013-2014",2014-08-09,0,0,0,0,0,42.5882713,-73.9740136
"442","Albany","2012-2013",2012-10-06,1,0,0,0,0,42.5882713,-73.9740136
"443","Albany","2013-2014",2014-08-23,0,0,0,0,0,42.5882713,-73.9740136
"444","Albany","2012-2013",2013-06-01,0,0,0,0,0,42.5882713,-73.9740136
"445","Albany","2012-2013",2012-10-20,0,0,0,0,0,42.5882713,-73.9740136
"446","Albany","2013-2014",2014-09-06,0,0,0,0,0,42.5882713,-73.9740136
"447","Albany","2012-2013",2013-06-15,0,0,0,0,0,42.5882713,-73.9740136
"448","Albany","2013-2014",2013-10-12,0,0,0,0,0,42.5882713,-73.9740136
"449","Albany","2013-2014",2014-09-20,0,0,0,0,0,42.5882713,-73.9740136
"450","Albany","2009-2010",2010-05-22,0,0,0,0,0,42.5882713,-73.9740136
"451","Albany","2018-2019",2019-06-01,0,0,0,2,2,42.5882713,-73.9740136
"452","Albany","2014-2015",2014-10-04,0,0,0,0,0,42.5882713,-73.9740136
"453","Albany","2013-2014",2014-06-21,0,0,0,0,0,42.5882713,-73.9740136
"454","Albany","2009-2010",2010-03-06,0,0,0,0,0,42.5882713,-73.9740136
"455","Albany","2014-2015",2014-10-18,0,0,0,0,0,42.5882713,-73.9740136
"456","Albany","2017-2018",2018-07-21,0,0,0,0,0,42.5882713,-73.9740136
"457","Albany","2010-2011",2011-02-26,5,0,0,0,0,42.5882713,-73.9740136
"458","Albany","2014-2015",2014-11-01,0,0,0,0,0,42.5882713,-73.9740136
"459","Albany","2015-2016",2015-10-24,1,0,0,0,0,42.5882713,-73.9740136
"460","Albany","2010-2011",2011-03-12,17,0,0,0,0,42.5882713,-73.9740136
"461","Albany","2016-2017",2016-10-15,0,0,0,0,0,42.5882713,-73.9740136
"462","Albany","2009-2010",2010-04-17,0,0,0,0,0,42.5882713,-73.9740136
"463","Albany","2010-2011",2011-03-26,6,0,0,0,0,42.5882713,-73.9740136
"464","Albany","2016-2017",2016-10-29,0,0,0,0,0,42.5882713,-73.9740136
"465","Albany","2010-2011",2011-04-09,7,0,0,0,0,42.5882713,-73.9740136
"466","Albany","2019-2020",2019-11-02,2,0,-2,1,-1,42.5882713,-73.9740136
"467","Albany","2017-2018",2017-10-21,0,0,0,0,0,42.5882713,-73.9740136
"468","Albany","2010-2011",2011-04-23,4,0,0,0,0,42.5882713,-73.9740136
"469","Albany","2016-2017",2017-07-08,0,0,0,0,0,42.5882713,-73.9740136
"470","Albany","2017-2018",2017-11-04,0,0,0,0,0,42.5882713,-73.9740136
"471","Albany","2009-2010",2010-04-24,0,0,0,0,0,42.5882713,-73.9740136
"472","Albany","2009-2010",2010-05-29,0,0,0,0,0,42.5882713,-73.9740136
"473","Albany","2018-2019",2018-10-27,0,0,0,0,0,42.5882713,-73.9740136
"474","Albany","2010-2011",2011-05-21,0,0,0,0,0,42.5882713,-73.9740136
"475","Albany","2009-2010",2010-06-26,0,0,0,0,0,42.5882713,-73.9740136
"476","Albany","2018-2019",2018-11-10,3,0,-3,1,-2,42.5882713,-73.9740136
"477","Albany","2010-2011",2011-06-04,0,0,0,0,0,42.5882713,-73.9740136
"478","Albany","2011-2012",2012-05-26,0,0,0,0,0,42.5882713,-73.9740136
"479","Albany","2017-2018",2018-03-10,43,0,0,0,0,42.5882713,-73.9740136
"480","Albany","2010-2011",2011-06-18,0,0,0,0,0,42.5882713,-73.9740136
"481","Albany","2011-2012",2012-06-09,0,0,0,0,0,42.5882713,-73.9740136
"482","Albany","2019-2020",2019-11-23,9,0,-9,1,-8,42.5882713,-73.9740136
"483","Albany","2009-2010",2010-08-07,0,0,0,0,0,42.5882713,-73.9740136
"484","Albany","2009-2010",2010-07-03,0,0,0,0,0,42.5882713,-73.9740136
"485","Albany","2011-2012",2012-06-23,0,0,0,0,0,42.5882713,-73.9740136
"486","Albany","2009-2010",2010-08-21,0,0,0,0,0,42.5882713,-73.9740136
"487","Albany","2009-2010",2010-05-08,0,0,0,0,0,42.5882713,-73.9740136
"488","Albany","2018-2019",2019-07-13,0,0,0,2,2,42.5882713,-73.9740136
"489","Albany","2018-2019",2019-04-13,53,6,-47,5,-48,42.5882713,-73.9740136
"490","Albany","2011-2012",2012-06-16,0,0,0,0,0,42.5882713,-73.9740136
"491","Albany","2016-2017",2017-07-15,0,0,0,0,0,42.5882713,-73.9740136
"492","Albany","2018-2019",2019-04-27,34,5,-29,1,-33,42.5882713,-73.9740136
"493","Albany","2009-2010",2010-06-05,0,0,0,0,0,42.5882713,-73.9740136
"494","Albany","2009-2010",2010-10-02,0,0,0,0,0,42.5882713,-73.9740136
"495","Albany","2018-2019",2019-06-15,0,0,0,2,2,42.5882713,-73.9740136
"496","Albany","2012-2013",2013-06-22,0,0,0,0,0,42.5882713,-73.9740136
"497","Albany","2013-2014",2013-10-19,0,0,0,0,0,42.5882713,-73.9740136
"498","Albany","2014-2015",2015-06-27,0,0,0,0,0,42.5882713,-73.9740136
"499","Albany","2011-2012",2011-10-08,0,0,0,0,0,42.5882713,-73.9740136
"500","Albany","2009-2010",2010-07-17,0,0,0,0,0,42.5882713,-73.9740136
"501","Albany","2017-2018",2018-03-17,46,0,0,0,0,42.5882713,-73.9740136
"502","Albany","2013-2014",2014-06-28,0,0,0,0,0,42.5882713,-73.9740136
"503","Albany","2009-2010",2010-03-13,0,0,0,0,0,42.5882713,-73.9740136
"504","Albany","2018-2019",2019-07-27,0,0,0,2,2,42.5882713,-73.9740136
"505","Albany","2018-2019",2019-07-20,0,0,0,2,2,42.5882713,-73.9740136
"506","Albany","2018-2019",2019-07-06,0,0,0,2,2,42.5882713,-73.9740136
"507","Albany","2014-2015",2015-07-04,0,0,0,0,0,42.5882713,-73.9740136
"508","Albany","2009-2010",2010-08-28,0,0,0,0,0,42.5882713,-73.9740136
"509","Albany","2018-2019",2019-06-08,0,0,0,2,2,42.5882713,-73.9740136
"510","Albany","2009-2010",2010-05-15,0,0,0,0,0,42.5882713,-73.9740136
"511","Albany","2018-2019",2019-04-20,53,3,-50,4,-49,42.5882713,-73.9740136
"512","Albany","2018-2019",2018-11-17,5,0,-5,0,-5,42.5882713,-73.9740136
"513","Albany","2018-2019",2019-06-22,0,0,0,2,2,42.5882713,-73.9740136
"514","Albany","2018-2019",2019-05-04,15,4,-11,2,-13,42.5882713,-73.9740136
"515","Albany","2017-2018",2017-11-18,0,0,0,0,0,42.5882713,-73.9740136
"516","Albany","2009-2010",2010-06-12,0,0,0,0,0,42.5882713,-73.9740136
"517","Albany","2015-2016",2015-10-31,0,0,0,0,0,42.5882713,-73.9740136
"518","Albany","2016-2017",2016-11-12,1,0,0,0,0,42.5882713,-73.9740136
"519","Albany","2017-2018",2017-11-11,0,0,0,0,0,42.5882713,-73.9740136
"520","Albany","2009-2010",2010-07-10,0,0,0,0,0,42.5882713,-73.9740136
"521","Albany","2013-2014",2013-10-26,0,0,0,0,0,42.5882713,-73.9740136
"522","Albany","2016-2017",2016-11-05,1,0,0,0,0,42.5882713,-73.9740136
"523","Albany","2009-2010",2010-07-24,0,0,0,0,0,42.5882713,-73.9740136
"524","Albany","2009-2010",2010-03-20,0,0,0,0,0,42.5882713,-73.9740136
"525","Albany","2015-2016",2015-11-07,0,0,0,0,0,42.5882713,-73.9740136
"526","Albany","2011-2012",2011-10-15,0,0,0,0,0,42.5882713,-73.9740136
"527","Albany","2018-2019",2018-11-24,1,0,-1,1,0,42.5882713,-73.9740136
"528","Albany","2018-2019",2019-06-29,0,0,0,2,2,42.5882713,-73.9740136
"529","Albany","2010-2011",2010-10-09,0,0,0,0,0,42.5882713,-73.9740136
"530","Allegany","2014-2015",2015-04-25,0,0,0,0,0,42.2478938,-78.0261758
"531","Allegany","2016-2017",2017-07-22,0,0,0,0,0,42.2478938,-78.0261758
"532","Allegany","2018-2019",2019-09-21,0,2,2,1,1,42.2478938,-78.0261758
"533","Allegany","2012-2013",2013-06-29,0,0,0,0,0,42.2478938,-78.0261758
"534","Allegany","2018-2019",2019-09-14,0,2,2,1,1,42.2478938,-78.0261758
"535","Allegany","2015-2016",2016-09-24,0,0,0,0,0,42.2478938,-78.0261758
"536","Allegany","2017-2018",2018-09-15,0,0,0,0,0,42.2478938,-78.0261758
"537","Allegany","2012-2013",2013-08-10,0,0,0,0,0,42.2478938,-78.0261758
"538","Allegany","2012-2013",2013-06-01,0,0,0,0,0,42.2478938,-78.0261758
"539","Allegany","2014-2015",2015-05-02,0,0,0,0,0,42.2478938,-78.0261758
"540","Allegany","2015-2016",2016-08-27,0,0,0,0,0,42.2478938,-78.0261758
"541","Allegany","2017-2018",2018-09-22,0,0,0,0,0,42.2478938,-78.0261758
"542","Allegany","2018-2019",2019-08-31,0,2,2,1,1,42.2478938,-78.0261758
"543","Allegany","2011-2012",2012-08-04,0,0,0,0,0,42.2478938,-78.0261758
"544","Allegany","2014-2015",2015-07-11,0,0,0,0,0,42.2478938,-78.0261758
"545","Allegany","2011-2012",2012-06-30,0,0,0,0,0,42.2478938,-78.0261758
"546","Allegany","2015-2016",2016-07-30,0,0,0,0,0,42.2478938,-78.0261758
"547","Allegany","2018-2019",2019-09-28,0,2,2,1,1,42.2478938,-78.0261758
"548","Allegany","2015-2016",2016-07-16,0,0,0,0,0,42.2478938,-78.0261758
"549","Allegany","2018-2019",2019-08-03,0,2,2,1,1,42.2478938,-78.0261758
"550","Allegany","2014-2015",2015-05-09,0,0,0,0,0,42.2478938,-78.0261758
"551","Allegany","2012-2013",2013-07-06,0,0,0,0,0,42.2478938,-78.0261758
"552","Allegany","2016-2017",2017-04-29,3,0,0,0,0,42.2478938,-78.0261758
"553","Allegany","2011-2012",2012-08-11,0,0,0,0,0,42.2478938,-78.0261758
"554","Allegany","2018-2019",2019-03-30,30,4,-26,4,-26,42.2478938,-78.0261758
"555","Allegany","2014-2015",2015-03-28,0,0,0,0,0,42.2478938,-78.0261758
"556","Allegany","2009-2010",2009-10-10,1,0,0,0,0,42.2478938,-78.0261758
"557","Allegany","2017-2018",2018-07-28,0,0,0,0,0,42.2478938,-78.0261758
"558","Allegany","2016-2017",2017-05-06,1,0,0,0,0,42.2478938,-78.0261758
"559","Allegany","2015-2016",2016-09-03,0,0,0,0,0,42.2478938,-78.0261758
"560","Allegany","2012-2013",2013-06-08,0,0,0,0,0,42.2478938,-78.0261758
"561","Allegany","2013-2014",2014-07-05,0,0,0,0,0,42.2478938,-78.0261758
"562","Allegany","2012-2013",2013-04-13,0,0,0,0,0,42.2478938,-78.0261758
"563","Allegany","2018-2019",2019-04-06,40,3,-37,2,-38,42.2478938,-78.0261758
"564","Allegany","2010-2011",2011-07-30,0,0,0,0,0,42.2478938,-78.0261758
"565","Allegany","2009-2010",2010-02-13,0,0,0,0,0,42.2478938,-78.0261758
"566","Allegany","2015-2016",2016-07-23,0,0,0,0,0,42.2478938,-78.0261758
"567","Allegany","2012-2013",2013-03-02,3,0,0,0,0,42.2478938,-78.0261758
"568","Allegany","2014-2015",2015-08-15,0,0,0,0,0,42.2478938,-78.0261758
"569","Allegany","2015-2016",2016-08-06,0,0,0,0,0,42.2478938,-78.0261758
"570","Allegany","2014-2015",2015-08-29,0,0,0,0,0,42.2478938,-78.0261758
"571","Allegany","2012-2013",2013-03-16,4,0,0,0,0,42.2478938,-78.0261758
"572","Allegany","2014-2015",2015-08-08,0,0,0,0,0,42.2478938,-78.0261758
"573","Allegany","2016-2017",2017-07-29,0,0,0,0,0,42.2478938,-78.0261758
"574","Allegany","2009-2010",2010-02-20,0,0,0,0,0,42.2478938,-78.0261758
"575","Allegany","2016-2017",2016-12-31,1,0,0,0,0,42.2478938,-78.0261758
"576","Allegany","2016-2017",2017-08-12,0,0,0,0,0,42.2478938,-78.0261758
"577","Allegany","2015-2016",2016-09-17,0,0,0,0,0,42.2478938,-78.0261758
"578","Allegany","2011-2012",2012-03-10,0,0,0,0,0,42.2478938,-78.0261758
"579","Allegany","2014-2015",2015-03-14,0,0,0,0,0,42.2478938,-78.0261758
"580","Allegany","2015-2016",2016-10-01,0,0,0,0,0,42.2478938,-78.0261758
"581","Allegany","2017-2018",2018-01-06,4,0,0,0,0,42.2478938,-78.0261758
"582","Allegany","2017-2018",2018-08-18,0,0,0,0,0,42.2478938,-78.0261758
"583","Allegany","2014-2015",2015-07-25,0,0,0,0,0,42.2478938,-78.0261758
"584","Allegany","2012-2013",2013-05-25,0,0,0,0,0,42.2478938,-78.0261758
"585","Allegany","2018-2019",2019-08-10,0,2,2,1,1,42.2478938,-78.0261758
"586","Allegany","2010-2011",2011-07-23,0,0,0,0,0,42.2478938,-78.0261758
"587","Allegany","2011-2012",2012-03-17,2,0,0,0,0,42.2478938,-78.0261758
"588","Allegany","2014-2015",2015-08-22,0,0,0,0,0,42.2478938,-78.0261758
"589","Allegany","2012-2013",2013-03-09,1,0,0,0,0,42.2478938,-78.0261758
"590","Allegany","2017-2018",2018-09-29,0,0,0,0,0,42.2478938,-78.0261758
"591","Allegany","2018-2019",2019-09-07,0,2,2,1,1,42.2478938,-78.0261758
"592","Allegany","2009-2010",2009-10-17,1,0,0,0,0,42.2478938,-78.0261758
"593","Allegany","2012-2013",2013-03-23,0,0,0,0,0,42.2478938,-78.0261758
"594","Allegany","2016-2017",2017-08-05,0,0,0,0,0,42.2478938,-78.0261758
"595","Allegany","2015-2016",2016-09-10,0,0,0,0,0,42.2478938,-78.0261758
"596","Allegany","2019-2020",2019-10-05,0,2,2,1,1,42.2478938,-78.0261758
"597","Allegany","2013-2014",2014-07-12,0,0,0,0,0,42.2478938,-78.0261758
"598","Allegany","2012-2013",2013-04-20,0,0,0,0,0,42.2478938,-78.0261758
"599","Allegany","2012-2013",2013-08-17,0,0,0,0,0,42.2478938,-78.0261758
"600","Allegany","2017-2018",2018-08-11,0,0,0,0,0,42.2478938,-78.0261758
"601","Allegany","2014-2015",2015-03-21,0,0,0,0,0,42.2478938,-78.0261758
"602","Allegany","2014-2015",2015-07-18,0,0,0,0,0,42.2478938,-78.0261758
"603","Allegany","2017-2018",2018-01-13,2,0,0,0,0,42.2478938,-78.0261758
"604","Allegany","2014-2015",2015-04-04,0,0,0,0,0,42.2478938,-78.0261758
"605","Allegany","2014-2015",2015-08-01,0,0,0,0,0,42.2478938,-78.0261758
"606","Allegany","2017-2018",2018-01-27,36,0,0,0,0,42.2478938,-78.0261758
"607","Allegany","2011-2012",2012-07-07,0,0,0,0,0,42.2478938,-78.0261758
"608","Allegany","2015-2016",2016-03-26,8,0,0,0,0,42.2478938,-78.0261758
"609","Allegany","2012-2013",2013-06-15,0,0,0,0,0,42.2478938,-78.0261758
"610","Allegany","2011-2012",2012-07-21,0,0,0,0,0,42.2478938,-78.0261758
"611","Allegany","2010-2011",2011-08-13,0,0,0,0,0,42.2478938,-78.0261758
"612","Allegany","2014-2015",2015-05-16,0,0,0,0,0,42.2478938,-78.0261758
"613","Allegany","2012-2013",2013-07-13,0,0,0,0,0,42.2478938,-78.0261758
"614","Allegany","2009-2010",2009-10-24,26,0,0,0,0,42.2478938,-78.0261758
"615","Allegany","2011-2012",2012-08-18,0,0,0,0,0,42.2478938,-78.0261758
"616","Allegany","2012-2013",2013-07-27,0,0,0,0,0,42.2478938,-78.0261758
"617","Allegany","2010-2011",2010-10-16,0,0,0,0,0,42.2478938,-78.0261758
"618","Allegany","2011-2012",2012-09-01,0,0,0,0,0,42.2478938,-78.0261758
"619","Allegany","2017-2018",2018-08-04,0,0,0,0,0,42.2478938,-78.0261758
"620","Allegany","2016-2017",2017-05-13,0,0,0,0,0,42.2478938,-78.0261758
"621","Allegany","2012-2013",2013-08-24,0,0,0,0,0,42.2478938,-78.0261758
"622","Allegany","2013-2014",2014-08-02,0,0,0,0,0,42.2478938,-78.0261758
"623","Allegany","2016-2017",2017-05-27,0,0,0,0,0,42.2478938,-78.0261758
"624","Allegany","2012-2013",2013-09-07,0,0,0,0,0,42.2478938,-78.0261758
"625","Allegany","2018-2019",2019-04-13,32,3,-29,2,-30,42.2478938,-78.0261758
"626","Allegany","2012-2013",2012-10-27,0,0,0,0,0,42.2478938,-78.0261758
"627","Allegany","2012-2013",2013-09-21,0,0,0,0,0,42.2478938,-78.0261758
"628","Allegany","2018-2019",2019-04-27,5,2,-3,2,-3,42.2478938,-78.0261758
